timestamp, index, utilization.gpu [%], utilization.memory [%], memory.used [MiB], power.draw [W]
2026/09/22 18:56:45.454, 0, 96 %, 28 %, 2573 MiB, 129.05 W
2026/09/22 18:56:45.455, 1, 79 %, 21 %, 2387 MiB, 108.55 W
2026/09/22 18:56:45.456, 2, 96 %, 28 %, 2805 MiB, 118.66 W
2026/09/22 18:56:45.458, 3, 79 %, 21 %, 2157 MiB, 106.35 W
2026/09/22 18:56:46.460, 0, 96 %, 28 %, 2573 MiB, 129.62 W
2026/09/22 18:56:46.461, 1, 78 %, 21 %, 2159 MiB, 106.21 W
2026/09/22 18:56:46.462, 2, 96 %, 28 %, 2575 MiB, 125.35 W
2026/09/22 18:56:46.464, 3, 79 %, 21 %, 2157 MiB, 110.14 W
2026/09/22 18:56:47.465, 0, 96 %, 28 %, 2573 MiB, 130.98 W
2026/09/22 18:56:47.468, 1, 79 %, 21 %, 2159 MiB, 109.03 W
2026/09/22 18:56:47.469, 2, 96 %, 28 %, 2575 MiB, 125.35 W
2026/09/22 18:56:47.470, 3, 79 %, 21 %, 2157 MiB, 114.49 W
2026/09/22 18:56:48.472, 0, 95 %, 28 %, 2573 MiB, 131.29 W
2026/09/22 18:56:48.473, 1, 80 %, 21 %, 2159 MiB, 119.08 W
2026/09/22 18:56:48.474, 2, 95 %, 28 %, 2575 MiB, 127.29 W
2026/09/22 18:56:48.475, 3, 79 %, 21 %, 2157 MiB, 115.93 W
2026/09/22 18:56:49.477, 0, 41 %, 1 %, 2573 MiB, 77.69 W
2026/09/22 18:56:49.478, 1, 41 %, 1 %, 2159 MiB, 82.86 W
2026/09/22 18:56:49.479, 2, 54 %, 8 %, 2575 MiB, 73.96 W
2026/09/22 18:56:49.481, 3, 51 %, 8 %, 2157 MiB, 74.30 W
2026/09/22 18:56:50.483, 0, 96 %, 28 %, 2573 MiB, 130.98 W
2026/09/22 18:56:50.485, 1, 80 %, 21 %, 2159 MiB, 112.89 W
2026/09/22 18:56:50.486, 2, 96 %, 28 %, 2575 MiB, 125.84 W
