timestamp, index, utilization.gpu [%], utilization.memory [%], memory.used [MiB], power.draw [W]
2026/09/23 09:57:06.787, 3, 97 %, 23 %, 4823 MiB, 125.03 W
2026/09/23 09:57:07.789, 0, 95 %, 25 %, 4923 MiB, 126.97 W
2026/09/23 09:57:07.790, 1, 99 %, 25 %, 4827 MiB, 126.72 W
2026/09/23 09:57:07.791, 2, 95 %, 24 %, 4923 MiB, 125.77 W
2026/09/23 09:57:07.792, 3, 98 %, 25 %, 4823 MiB, 126.97 W
2026/09/23 09:57:08.794, 0, 97 %, 26 %, 4923 MiB, 118.90 W
2026/09/23 09:57:08.795, 1, 97 %, 25 %, 4827 MiB, 113.82 W
2026/09/23 09:57:08.796, 2, 96 %, 26 %, 4923 MiB, 114.68 W
2026/09/23 09:57:08.798, 3, 97 %, 25 %, 4823 MiB, 117.85 W
2026/09/23 09:57:09.800, 0, 96 %, 26 %, 4923 MiB, 126.97 W
2026/09/23 09:57:09.801, 1, 98 %, 25 %, 4827 MiB, 126.24 W
2026/09/23 09:57:09.802, 2, 97 %, 26 %, 4923 MiB, 125.28 W
2026/09/23 09:57:09.803, 3, 98 %, 25 %, 4823 MiB, 126.00 W
2026/09/23 09:57:10.805, 0, 95 %, 25 %, 4923 MiB, 120.76 W
2026/09/23 09:57:10.806, 1, 98 %, 25 %, 5371 MiB, 126.24 W
2026/09/23 09:57:10.808, 2, 96 %, 25 %, 5289 MiB, 122.94 W
2026/09/23 09:57:10.810, 3, 97 %, 25 %, 5363 MiB, 127.54 W
2026/09/23 09:57:11.813, 0, 94 %, 24 %, 4923 MiB, 77.89 W
2026/09/23 09:57:11.814, 1, 88 %, 18 %, 4827 MiB, 74.88 W
2026/09/23 09:57:11.815, 2, 95 %, 26 %, 4923 MiB, 75.61 W
2026/09/23 09:57:11.816, 3, 98 %, 23 %, 4823 MiB, 74.05 W
2026/09/23 09:57:12.818, 0, 95 %, 25 %, 4923 MiB, 127.94 W
2026/09/23 09:57:12.819, 1, 97 %, 25 %, 4827 MiB, 126.72 W
2026/09/23 09:57:12.820, 2, 95 %, 23 %, 4923 MiB, 126.25 W
2026/09/23 09:57:12.822, 3, 97 %, 25 %, 4823 MiB, 126.49 W
2026/09/23 09:57:13.824, 0, 95 %, 26 %, 4923 MiB, 121.73 W
2026/09/23 09:57:13.825, 1, 98 %, 26 %, 4827 MiB, 119.95 W
2026/09/23 09:57:13.826, 2, 95 %, 26 %, 4923 MiB, 119.54 W
2026/09/23 09:57:13.827, 3, 98 %, 25 %, 4823 MiB, 122.69 W
2026/09/23 09:57:14.829, 0, 95 %, 25 %, 4923 MiB, 127.94 W
2026/09/23 09:57:14.830, 1, 98 %, 25 %, 4827 MiB, 126.72 W
2026/09/23 09:57:14.831, 2, 96 %, 26 %, 4923 MiB, 125.77 W
2026/09/23 09:57:14.832, 3, 98 %, 25 %, 4823 MiB, 126.49 W
2026/09/23 09:57:15.835, 0, 95 %, 26 %, 5105 MiB, 125.52 W
2026/09/23 09:57:15.836, 1, 98 %, 25 %, 5101 MiB, 125.27 W
2026/09/23 09:57:15.837, 2, 94 %, 24 %, 5107 MiB, 122.37 W
2026/09/23 09:57:15.838, 3, 98 %, 25 %, 4823 MiB, 119.30 W
2026/09/23 09:57:16.841, 0, 95 %, 24 %, 4923 MiB, 126.97 W
2026/09/23 09:57:16.842, 1, 100 %, 26 %, 4827 MiB, 125.67 W
