timestamp, index, utilization.gpu [%], utilization.memory [%], memory.used [MiB], memory.total [MiB], power.draw [W]
2026/09/22 13:47:35.797, 0, 99 %, 5 %, 4955 MiB, 143771 MiB, 195.59 W
2026/09/22 13:47:36.047, 0, 99 %, 5 %, 4955 MiB, 143771 MiB, 195.79 W
2026/09/22 13:47:36.297, 0, 99 %, 5 %, 4955 MiB, 143771 MiB, 194.42 W
2026/09/22 13:47:36.547, 0, 99 %, 5 %, 4955 MiB, 143771 MiB, 194.76 W
2026/09/22 13:47:36.798, 0, 99 %, 5 %, 4955 MiB, 143771 MiB, 195.30 W
2026/09/22 13:47:37.048, 0, 99 %, 5 %, 4955 MiB, 143771 MiB, 194.18 W
2026/09/22 13:47:37.298, 0, 99 %, 5 %, 4955 MiB, 143771 MiB, 195.24 W
2026/09/22 13:47:37.548, 0, 99 %, 5 %, 4955 MiB, 143771 MiB, 195.67 W
2026/09/22 13:47:37.798, 0, 99 %, 5 %, 4955 MiB, 143771 MiB, 194.75 W
2026/09/22 13:47:38.048, 0, 99 %, 5 %, 4955 MiB, 143771 MiB, 194.30 W
2026/09/22 13:47:38.298, 0, 99 %, 5 %, 4955 MiB, 143771 MiB, 194.92 W
2026/09/22 13:47:38.548, 0, 99 %, 5 %, 4955 MiB, 143771 MiB, 195.75 W
2026/09/22 13:47:38.799, 0, 99 %, 5 %, 4955 MiB, 143771 MiB, 192.37 W
2026/09/22 13:47:39.049, 0, 77 %, 3 %, 4955 MiB, 143771 MiB, 188.52 W
2026/09/22 13:47:39.299, 0, 99 %, 5 %, 4955 MiB, 143771 MiB, 187.91 W
2026/09/22 13:47:39.549, 0, 99 %, 5 %, 4955 MiB, 143771 MiB, 186.76 W
2026/09/22 13:47:39.799, 0, 99 %, 5 %, 4955 MiB, 143771 MiB, 190.76 W
2026/09/22 13:47:40.049, 0, 99 %, 5 %, 4955 MiB, 143771 MiB, 194.32 W
2026/09/22 13:47:40.299, 0, 99 %, 5 %, 4955 MiB, 143771 MiB, 195.06 W
2026/09/22 13:47:40.549, 0, 99 %, 5 %, 4955 MiB, 143771 MiB, 195.58 W
2026/09/22 13:47:40.800, 0, 99 %, 5 %, 4955 MiB, 143771 MiB, 195.75 W
2026/09/22 13:47:41.050, 0, 99 %, 5 %, 4955 MiB, 143771 MiB, 195.82 W
2026/09/22 13:47:41.300, 0, 99 %, 5 %, 4955 MiB, 143771 MiB, 195.17 W
2026/09/22 13:47:41.550, 0, 99 %, 5 %, 4955 MiB, 143771 MiB, 194.88 W
2026/09/22 13:47:41.800, 0, 99 %, 5 %, 4955 MiB, 143771 MiB, 195.25 W
2026/09/22 13:47:42.050, 0, 99 %, 5 %, 4955 MiB, 143771 MiB, 195.66 W
2026/09/22 13:47:42.300, 0, 99 %, 5 %, 4955 MiB, 143771 MiB, 195.41 W
2026/09/22 13:47:42.551, 0, 99 %, 5 %, 4955 MiB, 143771 MiB, 195.80 W
2026/09/22 13:47:42.801, 0, 99 %, 5 %, 4955 MiB, 143771 MiB, 195.68 W
2026/09/22 13:47:43.051, 0, 99 %, 5 %, 4955 MiB, 143771 MiB, 194.53 W
2026/09/22 13:47:43.301, 0, 99 %, 5 %, 4955 MiB, 143771 MiB, 194.49 W
2026/09/22 13:47:43.551, 0, 99 %, 5 %, 4955 MiB, 143771 MiB, 194.54 W
2026/09/22 13:47:43.801, 0, 99 %, 5 %, 4955 MiB, 143771 MiB, 194.72 W
2026/09/22 13:47:44.051, 0, 99 %, 5 %, 4955 MiB, 143771 MiB, 187.62 W
2026/09/22 13:47:44.301, 0, 76 %, 3 %, 4955 MiB, 143771 MiB, 188.09 W
2026/09/22 13:47:44.552, 0, 99 %, 5 %, 4955 MiB, 143771 MiB, 188.82 W
2026/09/22 13:47:44.802, 0, 99 %, 5 %, 4955 MiB, 143771 MiB, 188.17 W
2026/09/22 13:47:45.052, 0, 99 %, 5 %, 4955 MiB, 143771 MiB, 195.31 W
2026/09/22 13:47:45.302, 0, 99 %, 5 %, 4955 MiB, 143771 MiB, 195.97 W
2026/09/22 13:47:45.552, 0, 99 %, 5 %, 4955 MiB, 143771 MiB, 195.12 W
2026/09/22 13:47:45.802, 0, 99 %, 5 %, 4955 MiB, 143771 MiB, 194.59 W
2026/09/22 13:47:46.052, 0, 99 %, 5 %, 4955 MiB, 143771 MiB, 194.81 W
2026/09/22 13:47:46.302, 0, 99 %, 5 %, 5667 MiB, 143771 MiB, 194.95 W
2026/09/22 13:47:46.553, 0, 99 %, 5 %, 4955 MiB, 143771 MiB, 195.33 W
2026/09/22 13:47:46.803, 0, 99 %, 5 %, 4955 MiB, 143771 MiB, 195.75 W
2026/09/22 13:47:47.053, 0, 99 %, 5 %, 4955 MiB, 143771 MiB, 195.56 W
2026/09/22 13:47:47.303, 0, 99 %, 5 %, 4955 MiB, 143771 MiB, 195.91 W
2026/09/22 13:47:47.553, 0, 99 %, 5 %, 4955 MiB, 143771 MiB, 195.52 W
2026/09/22 13:47:47.803, 0, 99 %, 5 %, 4955 MiB, 143771 MiB, 195.85 W
2026/09/22 13:47:48.053, 0, 99 %, 5 %, 4955 MiB, 143771 MiB, 196.08 W
2026/09/22 13:47:48.303, 0, 99 %, 5 %, 4955 MiB, 143771 MiB, 195.53 W
2026/09/22 13:47:48.554, 0, 99 %, 5 %, 4955 MiB, 143771 MiB, 196.06 W
2026/09/22 13:47:48.804, 0, 99 %, 5 %, 4955 MiB, 143771 MiB, 195.26 W
2026/09/22 13:47:49.054, 0, 99 %, 5 %, 4955 MiB, 143771 MiB, 194.94 W
2026/09/22 13:47:49.304, 0, 77 %, 3 %, 4955 MiB, 143771 MiB, 188.60 W
2026/09/22 13:47:49.554, 0, 99 %, 5 %, 4955 MiB, 143771 MiB, 187.95 W
2026/09/22 13:47:49.804, 0, 99 %, 5 %, 4955 MiB, 143771 MiB, 188.52 W
2026/09/22 13:47:50.054, 0, 99 %, 5 %, 4955 MiB, 143771 MiB, 188.49 W
2026/09/22 13:47:50.305, 0, 99 %, 5 %, 4955 MiB, 143771 MiB, 195.19 W
2026/09/22 13:47:50.555, 0, 99 %, 5 %, 4955 MiB, 143771 MiB, 195.16 W
2026/09/22 13:47:50.805, 0, 99 %, 5 %, 4955 MiB, 143771 MiB, 195.38 W
2026/09/22 13:47:51.055, 0, 99 %, 5 %, 4955 MiB, 143771 MiB, 195.76 W
2026/09/22 13:47:51.305, 0, 99 %, 5 %, 4955 MiB, 143771 MiB, 195.55 W
2026/09/22 13:47:51.555, 0, 99 %, 5 %, 4955 MiB, 143771 MiB, 195.67 W
2026/09/22 13:47:51.805, 0, 99 %, 5 %, 4955 MiB, 143771 MiB, 195.44 W
2026/09/22 13:47:52.056, 0, 99 %, 5 %, 4955 MiB, 143771 MiB, 195.00 W
2026/09/22 13:47:52.306, 0, 99 %, 5 %, 4955 MiB, 143771 MiB, 195.30 W
2026/09/22 13:47:52.556, 0, 99 %, 5 %, 4955 MiB, 143771 MiB, 194.81 W
2026/09/22 13:47:52.806, 0, 99 %, 5 %, 4955 MiB, 143771 MiB, 195.12 W
2026/09/22 13:47:53.056, 0, 99 %, 5 %, 4955 MiB, 143771 MiB, 196.40 W
2026/09/22 13:47:53.306, 0, 99 %, 5 %, 4955 MiB, 143771 MiB, 196.28 W
2026/09/22 13:47:53.556, 0, 99 %, 5 %, 4955 MiB, 143771 MiB, 195.96 W
2026/09/22 13:47:53.806, 0, 99 %, 5 %, 4955 MiB, 143771 MiB, 195.84 W
2026/09/22 13:47:54.057, 0, 99 %, 5 %, 4955 MiB, 143771 MiB, 194.53 W
2026/09/22 13:47:54.307, 0, 90 %, 4 %, 4955 MiB, 143771 MiB, 190.87 W
2026/09/22 13:47:54.557, 0, 85 %, 4 %, 4955 MiB, 143771 MiB, 187.89 W
2026/09/22 13:47:54.807, 0, 99 %, 5 %, 4955 MiB, 143771 MiB, 187.59 W
2026/09/22 13:47:55.057, 0, 99 %, 5 %, 4955 MiB, 143771 MiB, 187.51 W
2026/09/22 13:47:55.307, 0, 99 %, 5 %, 4955 MiB, 143771 MiB, 190.54 W
2026/09/22 13:47:55.557, 0, 99 %, 5 %, 4955 MiB, 143771 MiB, 195.60 W
2026/09/22 13:47:55.807, 0, 99 %, 5 %, 4955 MiB, 143771 MiB, 195.90 W
2026/09/22 13:47:56.058, 0, 99 %, 5 %, 4955 MiB, 143771 MiB, 196.68 W
2026/09/22 13:47:56.308, 0, 99 %, 5 %, 4955 MiB, 143771 MiB, 196.02 W
2026/09/22 13:47:56.558, 0, 99 %, 5 %, 4955 MiB, 143771 MiB, 196.62 W
2026/09/22 13:47:56.808, 0, 99 %, 5 %, 4955 MiB, 143771 MiB, 195.95 W
2026/09/22 13:47:57.058, 0, 99 %, 5 %, 4955 MiB, 143771 MiB, 195.28 W
2026/09/22 13:47:57.308, 0, 99 %, 5 %, 4955 MiB, 143771 MiB, 195.40 W
2026/09/22 13:47:57.558, 0, 99 %, 5 %, 4955 MiB, 143771 MiB, 193.60 W
2026/09/22 13:47:57.808, 0, 99 %, 5 %, 4955 MiB, 143771 MiB, 194.57 W
2026/09/22 13:47:58.059, 0, 99 %, 5 %, 4955 MiB, 143771 MiB, 194.00 W
2026/09/22 13:47:58.309, 0, 99 %, 5 %, 4955 MiB, 143771 MiB, 193.39 W
2026/09/22 13:47:58.559, 0, 99 %, 5 %, 4955 MiB, 143771 MiB, 193.68 W
2026/09/22 13:47:58.809, 0, 99 %, 5 %, 4955 MiB, 143771 MiB, 194.01 W
2026/09/22 13:47:59.059, 0, 99 %, 5 %, 4955 MiB, 143771 MiB, 195.24 W
2026/09/22 13:47:59.309, 0, 99 %, 5 %, 4955 MiB, 143771 MiB, 195.55 W
2026/09/22 13:47:59.559, 0, 81 %, 3 %, 4955 MiB, 143771 MiB, 188.61 W
2026/09/22 13:47:59.810, 0, 95 %, 5 %, 4955 MiB, 143771 MiB, 188.04 W
2026/09/22 13:48:00.060, 0, 99 %, 5 %, 4955 MiB, 143771 MiB, 187.66 W
2026/09/22 13:48:00.310, 0, 99 %, 5 %, 4955 MiB, 143771 MiB, 189.53 W
2026/09/22 13:48:00.560, 0, 99 %, 5 %, 4955 MiB, 143771 MiB, 198.10 W
2026/09/22 13:48:00.810, 0, 99 %, 5 %, 4955 MiB, 143771 MiB, 198.41 W
2026/09/22 13:48:01.060, 0, 99 %, 5 %, 4955 MiB, 143771 MiB, 198.09 W
2026/09/22 13:48:01.310, 0, 99 %, 5 %, 4955 MiB, 143771 MiB, 196.76 W
2026/09/22 13:48:01.560, 0, 99 %, 5 %, 4955 MiB, 143771 MiB, 196.29 W
2026/09/22 13:48:01.811, 0, 99 %, 5 %, 4955 MiB, 143771 MiB, 196.93 W
2026/09/22 13:48:02.061, 0, 99 %, 5 %, 4955 MiB, 143771 MiB, 196.99 W
2026/09/22 13:48:02.311, 0, 99 %, 5 %, 4955 MiB, 143771 MiB, 197.87 W
2026/09/22 13:48:02.561, 0, 99 %, 5 %, 4955 MiB, 143771 MiB, 198.04 W
2026/09/22 13:48:02.811, 0, 99 %, 5 %, 4955 MiB, 143771 MiB, 197.78 W
2026/09/22 13:48:03.061, 0, 99 %, 5 %, 4955 MiB, 143771 MiB, 197.73 W
2026/09/22 13:48:03.311, 0, 99 %, 5 %, 4955 MiB, 143771 MiB, 196.67 W
2026/09/22 13:48:03.562, 0, 99 %, 5 %, 4955 MiB, 143771 MiB, 196.12 W
2026/09/22 13:48:03.812, 0, 99 %, 5 %, 4955 MiB, 143771 MiB, 195.18 W
2026/09/22 13:48:04.062, 0, 99 %, 5 %, 4955 MiB, 143771 MiB, 194.71 W
2026/09/22 13:48:04.312, 0, 99 %, 5 %, 4955 MiB, 143771 MiB, 196.12 W
2026/09/22 13:48:04.562, 0, 99 %, 5 %, 4955 MiB, 143771 MiB, 193.77 W
2026/09/22 13:48:04.812, 0, 76 %, 3 %, 4955 MiB, 143771 MiB, 188.82 W
2026/09/22 13:48:05.062, 0, 99 %, 5 %, 4955 MiB, 143771 MiB, 188.67 W
2026/09/22 13:48:05.312, 0, 99 %, 5 %, 4955 MiB, 143771 MiB, 189.62 W
2026/09/22 13:48:05.563, 0, 99 %, 5 %, 4955 MiB, 143771 MiB, 190.04 W
2026/09/22 13:48:05.813, 0, 99 %, 5 %, 4955 MiB, 143771 MiB, 195.90 W
2026/09/22 13:48:06.063, 0, 99 %, 5 %, 4955 MiB, 143771 MiB, 196.14 W
2026/09/22 13:48:06.313, 0, 99 %, 5 %, 4955 MiB, 143771 MiB, 193.91 W
2026/09/22 13:48:06.563, 0, 99 %, 5 %, 4955 MiB, 143771 MiB, 193.77 W
2026/09/22 13:48:06.813, 0, 99 %, 5 %, 4955 MiB, 143771 MiB, 194.40 W
2026/09/22 13:48:07.063, 0, 99 %, 5 %, 4955 MiB, 143771 MiB, 195.41 W
2026/09/22 13:48:07.313, 0, 99 %, 5 %, 5667 MiB, 143771 MiB, 197.10 W
2026/09/22 13:48:07.564, 0, 99 %, 5 %, 4955 MiB, 143771 MiB, 197.50 W
2026/09/22 13:48:07.814, 0, 99 %, 5 %, 4955 MiB, 143771 MiB, 196.98 W
2026/09/22 13:48:08.064, 0, 99 %, 5 %, 4955 MiB, 143771 MiB, 196.17 W
2026/09/22 13:48:08.314, 0, 99 %, 5 %, 4955 MiB, 143771 MiB, 196.40 W
2026/09/22 13:48:08.564, 0, 99 %, 5 %, 4955 MiB, 143771 MiB, 195.97 W
2026/09/22 13:48:08.814, 0, 99 %, 5 %, 4955 MiB, 143771 MiB, 196.82 W
2026/09/22 13:48:09.064, 0, 99 %, 5 %, 4955 MiB, 143771 MiB, 198.20 W
2026/09/22 13:48:09.314, 0, 99 %, 5 %, 4955 MiB, 143771 MiB, 197.96 W
2026/09/22 13:48:09.565, 0, 99 %, 5 %, 4955 MiB, 143771 MiB, 196.86 W
2026/09/22 13:48:09.815, 0, 99 %, 5 %, 4955 MiB, 143771 MiB, 189.13 W
2026/09/22 13:48:10.065, 0, 77 %, 3 %, 4955 MiB, 143771 MiB, 187.24 W
2026/09/22 13:48:10.315, 0, 99 %, 5 %, 4955 MiB, 143771 MiB, 187.62 W
2026/09/22 13:48:10.565, 0, 99 %, 5 %, 4955 MiB, 143771 MiB, 188.34 W
2026/09/22 13:48:10.815, 0, 99 %, 5 %, 4955 MiB, 143771 MiB, 195.61 W
2026/09/22 13:48:11.065, 0, 99 %, 5 %, 4955 MiB, 143771 MiB, 196.09 W
2026/09/22 13:48:11.315, 0, 99 %, 5 %, 4955 MiB, 143771 MiB, 195.91 W
2026/09/22 13:48:11.566, 0, 99 %, 5 %, 4955 MiB, 143771 MiB, 194.31 W
2026/09/22 13:48:11.816, 0, 99 %, 5 %, 4955 MiB, 143771 MiB, 194.45 W
2026/09/22 13:48:12.066, 0, 99 %, 5 %, 4955 MiB, 143771 MiB, 195.68 W
2026/09/22 13:48:12.316, 0, 99 %, 5 %, 4955 MiB, 143771 MiB, 196.06 W
2026/09/22 13:48:12.566, 0, 99 %, 5 %, 4955 MiB, 143771 MiB, 196.54 W
2026/09/22 13:48:12.816, 0, 99 %, 5 %, 4955 MiB, 143771 MiB, 195.89 W
2026/09/22 13:48:13.066, 0, 99 %, 5 %, 4955 MiB, 143771 MiB, 195.31 W
2026/09/22 13:48:13.316, 0, 99 %, 5 %, 4955 MiB, 143771 MiB, 194.92 W
2026/09/22 13:48:13.567, 0, 99 %, 5 %, 4955 MiB, 143771 MiB, 194.80 W
2026/09/22 13:48:13.817, 0, 99 %, 5 %, 4955 MiB, 143771 MiB, 195.53 W
2026/09/22 13:48:14.067, 0, 99 %, 5 %, 4955 MiB, 143771 MiB, 196.63 W
2026/09/22 13:48:14.317, 0, 99 %, 5 %, 4955 MiB, 143771 MiB, 196.26 W
2026/09/22 13:48:14.567, 0, 99 %, 5 %, 5667 MiB, 143771 MiB, 195.72 W
2026/09/22 13:48:14.817, 0, 87 %, 4 %, 4955 MiB, 143771 MiB, 191.63 W
2026/09/22 13:48:15.067, 0, 89 %, 4 %, 4955 MiB, 143771 MiB, 186.88 W
2026/09/22 13:48:15.318, 0, 99 %, 5 %, 4955 MiB, 143771 MiB, 187.18 W
2026/09/22 13:48:15.568, 0, 99 %, 5 %, 4955 MiB, 143771 MiB, 188.07 W
2026/09/22 13:48:15.818, 0, 99 %, 5 %, 4955 MiB, 143771 MiB, 191.33 W
2026/09/22 13:48:16.068, 0, 99 %, 5 %, 4955 MiB, 143771 MiB, 197.96 W
2026/09/22 13:48:16.318, 0, 99 %, 5 %, 4955 MiB, 143771 MiB, 197.68 W
2026/09/22 13:48:16.568, 0, 99 %, 5 %, 4955 MiB, 143771 MiB, 196.75 W
2026/09/22 13:48:16.818, 0, 99 %, 5 %, 4955 MiB, 143771 MiB, 195.58 W
2026/09/22 13:48:17.068, 0, 99 %, 5 %, 4955 MiB, 143771 MiB, 194.84 W
2026/09/22 13:48:17.319, 0, 99 %, 5 %, 4955 MiB, 143771 MiB, 195.63 W
2026/09/22 13:48:17.569, 0, 99 %, 5 %, 4955 MiB, 143771 MiB, 196.21 W
2026/09/22 13:48:17.819, 0, 99 %, 5 %, 4955 MiB, 143771 MiB, 196.91 W
2026/09/22 13:48:18.069, 0, 99 %, 5 %, 4955 MiB, 143771 MiB, 197.15 W
2026/09/22 13:48:18.319, 0, 99 %, 5 %, 4955 MiB, 143771 MiB, 195.90 W
2026/09/22 13:48:18.569, 0, 99 %, 5 %, 4955 MiB, 143771 MiB, 195.80 W
2026/09/22 13:48:18.819, 0, 99 %, 5 %, 4955 MiB, 143771 MiB, 195.11 W
2026/09/22 13:48:19.070, 0, 99 %, 5 %, 4955 MiB, 143771 MiB, 194.37 W
2026/09/22 13:48:19.320, 0, 99 %, 5 %, 4955 MiB, 143771 MiB, 195.30 W
2026/09/22 13:48:19.570, 0, 99 %, 5 %, 4955 MiB, 143771 MiB, 195.45 W
2026/09/22 13:48:19.820, 0, 99 %, 5 %, 4955 MiB, 143771 MiB, 196.39 W
2026/09/22 13:48:20.070, 0, 76 %, 3 %, 4955 MiB, 143771 MiB, 189.66 W
2026/09/22 13:48:20.320, 0, 99 %, 5 %, 4955 MiB, 143771 MiB, 188.16 W
2026/09/22 13:48:20.570, 0, 99 %, 5 %, 4955 MiB, 143771 MiB, 188.03 W
2026/09/22 13:48:20.820, 0, 99 %, 5 %, 4955 MiB, 143771 MiB, 186.95 W
2026/09/22 13:48:21.071, 0, 99 %, 5 %, 4955 MiB, 143771 MiB, 194.63 W
2026/09/22 13:48:21.321, 0, 99 %, 5 %, 5667 MiB, 143771 MiB, 195.24 W
2026/09/22 13:48:21.571, 0, 99 %, 5 %, 4955 MiB, 143771 MiB, 195.95 W
2026/09/22 13:48:21.821, 0, 99 %, 5 %, 4955 MiB, 143771 MiB, 196.73 W
2026/09/22 13:48:22.071, 0, 99 %, 5 %, 4955 MiB, 143771 MiB, 197.48 W
2026/09/22 13:48:22.321, 0, 99 %, 5 %, 4955 MiB, 143771 MiB, 197.41 W
2026/09/22 13:48:22.571, 0, 99 %, 5 %, 4955 MiB, 143771 MiB, 196.24 W
2026/09/22 13:48:22.821, 0, 99 %, 5 %, 4955 MiB, 143771 MiB, 196.35 W
2026/09/22 13:48:23.072, 0, 99 %, 5 %, 4955 MiB, 143771 MiB, 194.78 W
2026/09/22 13:48:23.322, 0, 99 %, 5 %, 4955 MiB, 143771 MiB, 194.33 W
2026/09/22 13:48:23.572, 0, 99 %, 5 %, 4955 MiB, 143771 MiB, 195.39 W
2026/09/22 13:48:23.822, 0, 99 %, 5 %, 4955 MiB, 143771 MiB, 195.70 W
2026/09/22 13:48:24.072, 0, 99 %, 5 %, 4955 MiB, 143771 MiB, 196.90 W
2026/09/22 13:48:24.322, 0, 99 %, 5 %, 4955 MiB, 143771 MiB, 197.02 W
2026/09/22 13:48:24.572, 0, 99 %, 5 %, 4955 MiB, 143771 MiB, 197.43 W
2026/09/22 13:48:24.822, 0, 99 %, 5 %, 4955 MiB, 143771 MiB, 196.36 W
2026/09/22 13:48:25.073, 0, 99 %, 5 %, 4955 MiB, 143771 MiB, 193.16 W
2026/09/22 13:48:25.323, 0, 77 %, 3 %, 4955 MiB, 143771 MiB, 187.79 W
2026/09/22 13:48:25.573, 0, 99 %, 5 %, 4955 MiB, 143771 MiB, 186.72 W
2026/09/22 13:48:25.823, 0, 99 %, 5 %, 4955 MiB, 143771 MiB, 187.35 W
2026/09/22 13:48:26.073, 0, 99 %, 5 %, 4955 MiB, 143771 MiB, 191.24 W
2026/09/22 13:48:26.323, 0, 99 %, 5 %, 4955 MiB, 143771 MiB, 195.72 W
2026/09/22 13:48:26.573, 0, 99 %, 5 %, 4955 MiB, 143771 MiB, 196.59 W
2026/09/22 13:48:26.824, 0, 99 %, 5 %, 4955 MiB, 143771 MiB, 197.23 W
2026/09/22 13:48:27.074, 0, 99 %, 5 %, 4955 MiB, 143771 MiB, 197.74 W
2026/09/22 13:48:27.324, 0, 99 %, 5 %, 4955 MiB, 143771 MiB, 197.16 W
2026/09/22 13:48:27.574, 0, 99 %, 5 %, 4955 MiB, 143771 MiB, 196.08 W
2026/09/22 13:48:27.824, 0, 99 %, 5 %, 4955 MiB, 143771 MiB, 194.83 W
2026/09/22 13:48:28.074, 0, 99 %, 5 %, 4955 MiB, 143771 MiB, 194.36 W
2026/09/22 13:48:28.324, 0, 99 %, 5 %, 4955 MiB, 143771 MiB, 194.39 W
2026/09/22 13:48:28.574, 0, 99 %, 5 %, 4955 MiB, 143771 MiB, 194.69 W
2026/09/22 13:48:28.825, 0, 99 %, 5 %, 4955 MiB, 143771 MiB, 195.45 W
2026/09/22 13:48:29.075, 0, 99 %, 5 %, 4955 MiB, 143771 MiB, 196.04 W
2026/09/22 13:48:29.325, 0, 99 %, 5 %, 4955 MiB, 143771 MiB, 196.51 W
2026/09/22 13:48:29.575, 0, 99 %, 5 %, 4955 MiB, 143771 MiB, 197.40 W
2026/09/22 13:48:29.825, 0, 99 %, 5 %, 4955 MiB, 143771 MiB, 198.54 W
2026/09/22 13:48:30.075, 0, 99 %, 5 %, 4955 MiB, 143771 MiB, 198.47 W
2026/09/22 13:48:30.325, 0, 87 %, 4 %, 5667 MiB, 143771 MiB, 190.09 W
2026/09/22 13:48:30.575, 0, 89 %, 4 %, 4955 MiB, 143771 MiB, 188.46 W
2026/09/22 13:48:30.826, 0, 99 %, 5 %, 4955 MiB, 143771 MiB, 187.66 W
2026/09/22 13:48:31.076, 0, 99 %, 5 %, 4955 MiB, 143771 MiB, 187.33 W
2026/09/22 13:48:31.326, 0, 99 %, 5 %, 4955 MiB, 143771 MiB, 195.02 W
2026/09/22 13:48:31.576, 0, 99 %, 5 %, 4955 MiB, 143771 MiB, 195.54 W
2026/09/22 13:48:31.826, 0, 99 %, 5 %, 4955 MiB, 143771 MiB, 195.68 W
2026/09/22 13:48:32.076, 0, 99 %, 5 %, 4955 MiB, 143771 MiB, 195.85 W
2026/09/22 13:48:32.326, 0, 99 %, 5 %, 4955 MiB, 143771 MiB, 196.82 W
2026/09/22 13:48:32.576, 0, 99 %, 5 %, 4955 MiB, 143771 MiB, 196.93 W
2026/09/22 13:48:32.827, 0, 99 %, 5 %, 4955 MiB, 143771 MiB, 197.28 W
2026/09/22 13:48:33.077, 0, 99 %, 5 %, 4955 MiB, 143771 MiB, 197.63 W
2026/09/22 13:48:33.327, 0, 99 %, 5 %, 4955 MiB, 143771 MiB, 198.10 W
2026/09/22 13:48:33.577, 0, 99 %, 5 %, 4955 MiB, 143771 MiB, 197.15 W
2026/09/22 13:48:33.827, 0, 99 %, 5 %, 4955 MiB, 143771 MiB, 195.10 W
2026/09/22 13:48:34.077, 0, 99 %, 5 %, 4955 MiB, 143771 MiB, 194.66 W
2026/09/22 13:48:34.327, 0, 99 %, 5 %, 4955 MiB, 143771 MiB, 193.37 W
2026/09/22 13:48:34.578, 0, 99 %, 5 %, 4955 MiB, 143771 MiB, 193.76 W
2026/09/22 13:48:34.828, 0, 99 %, 5 %, 4955 MiB, 143771 MiB, 194.16 W
2026/09/22 13:48:35.078, 0, 99 %, 5 %, 4955 MiB, 143771 MiB, 194.71 W
2026/09/22 13:48:35.328, 0, 99 %, 5 %, 4955 MiB, 143771 MiB, 191.09 W
2026/09/22 13:48:35.578, 0, 77 %, 3 %, 4955 MiB, 143771 MiB, 188.39 W
2026/09/22 13:48:35.828, 0, 99 %, 5 %, 4955 MiB, 143771 MiB, 188.50 W
2026/09/22 13:48:36.078, 0, 99 %, 5 %, 4955 MiB, 143771 MiB, 188.28 W
2026/09/22 13:48:36.328, 0, 99 %, 5 %, 4955 MiB, 143771 MiB, 192.95 W
2026/09/22 13:48:36.579, 0, 99 %, 5 %, 4955 MiB, 143771 MiB, 196.01 W
2026/09/22 13:48:36.829, 0, 99 %, 5 %, 4955 MiB, 143771 MiB, 197.05 W
2026/09/22 13:48:37.079, 0, 99 %, 5 %, 4955 MiB, 143771 MiB, 198.24 W
2026/09/22 13:48:37.329, 0, 99 %, 5 %, 4955 MiB, 143771 MiB, 198.71 W
2026/09/22 13:48:37.579, 0, 99 %, 5 %, 4955 MiB, 143771 MiB, 198.80 W
2026/09/22 13:48:37.829, 0, 99 %, 5 %, 4955 MiB, 143771 MiB, 197.79 W
2026/09/22 13:48:38.079, 0, 99 %, 5 %, 4955 MiB, 143771 MiB, 196.04 W
2026/09/22 13:48:38.329, 0, 99 %, 5 %, 4955 MiB, 143771 MiB, 195.72 W
2026/09/22 13:48:38.580, 0, 99 %, 5 %, 4955 MiB, 143771 MiB, 194.53 W
2026/09/22 13:48:38.830, 0, 99 %, 5 %, 4955 MiB, 143771 MiB, 193.50 W
2026/09/22 13:48:39.080, 0, 99 %, 5 %, 4955 MiB, 143771 MiB, 194.26 W
2026/09/22 13:48:39.330, 0, 99 %, 5 %, 4955 MiB, 143771 MiB, 194.17 W
2026/09/22 13:48:39.580, 0, 99 %, 5 %, 4955 MiB, 143771 MiB, 194.20 W
2026/09/22 13:48:39.830, 0, 99 %, 5 %, 4955 MiB, 143771 MiB, 195.29 W
2026/09/22 13:48:40.080, 0, 99 %, 5 %, 4955 MiB, 143771 MiB, 195.38 W
2026/09/22 13:48:40.330, 0, 99 %, 5 %, 4955 MiB, 143771 MiB, 195.45 W
2026/09/22 13:48:40.581, 0, 80 %, 3 %, 4955 MiB, 143771 MiB, 188.53 W
2026/09/22 13:48:40.831, 0, 99 %, 5 %, 4955 MiB, 143771 MiB, 188.39 W
2026/09/22 13:48:41.081, 0, 99 %, 5 %, 4955 MiB, 143771 MiB, 188.00 W
2026/09/22 13:48:41.331, 0, 99 %, 5 %, 4955 MiB, 143771 MiB, 188.67 W
2026/09/22 13:48:41.581, 0, 99 %, 5 %, 4955 MiB, 143771 MiB, 196.30 W
2026/09/22 13:48:41.831, 0, 99 %, 5 %, 4955 MiB, 143771 MiB, 196.24 W
2026/09/22 13:48:42.081, 0, 99 %, 5 %, 4955 MiB, 143771 MiB, 196.62 W
2026/09/22 13:48:42.331, 0, 99 %, 5 %, 4955 MiB, 143771 MiB, 195.86 W
2026/09/22 13:48:42.582, 0, 99 %, 5 %, 4955 MiB, 143771 MiB, 195.71 W
2026/09/22 13:48:42.832, 0, 99 %, 5 %, 4955 MiB, 143771 MiB, 196.54 W
2026/09/22 13:48:43.082, 0, 99 %, 5 %, 4955 MiB, 143771 MiB, 197.00 W
2026/09/22 13:48:43.332, 0, 99 %, 5 %, 4955 MiB, 143771 MiB, 198.01 W
2026/09/22 13:48:43.582, 0, 99 %, 5 %, 4955 MiB, 143771 MiB, 197.61 W
2026/09/22 13:48:43.832, 0, 99 %, 5 %, 4955 MiB, 143771 MiB, 197.06 W
