timestamp, index, utilization.gpu [%], utilization.memory [%], memory.used [MiB], power.draw [W]
2026/09/21 13:59:59.780, 0, 99 %, 33 %, 15187 MiB, 126.97 W
2026/09/21 14:00:00.783, 0, 100 %, 24 %, 15187 MiB, 130.84 W
2026/09/21 14:00:01.785, 0, 41 %, 1 %, 15187 MiB, 73.03 W
2026/09/21 14:00:02.787, 0, 41 %, 1 %, 15187 MiB, 72.55 W
2026/09/21 14:00:03.789, 0, 79 %, 23 %, 15187 MiB, 125.52 W
2026/09/21 14:00:04.792, 0, 99 %, 35 %, 15187 MiB, 127.46 W
2026/09/21 14:00:05.794, 0, 99 %, 35 %, 15187 MiB, 128.42 W
2026/09/21 14:00:06.796, 0, 99 %, 35 %, 15187 MiB, 126.00 W
2026/09/21 14:00:07.798, 0, 99 %, 30 %, 15187 MiB, 126.49 W
2026/09/21 14:00:08.801, 0, 100 %, 22 %, 15187 MiB, 128.42 W
2026/09/21 14:00:09.803, 0, 99 %, 32 %, 15187 MiB, 132.30 W
2026/09/21 14:00:10.805, 0, 99 %, 36 %, 15187 MiB, 126.49 W
2026/09/21 14:00:11.807, 0, 99 %, 32 %, 15187 MiB, 127.46 W
2026/09/21 14:00:12.809, 0, 100 %, 21 %, 15187 MiB, 128.91 W
2026/09/21 14:00:13.812, 0, 99 %, 29 %, 15187 MiB, 132.78 W
2026/09/21 14:00:14.814, 0, 99 %, 36 %, 15187 MiB, 126.97 W
2026/09/21 14:00:15.816, 0, 99 %, 32 %, 15187 MiB, 127.46 W
2026/09/21 14:00:16.818, 0, 100 %, 21 %, 15187 MiB, 129.39 W
2026/09/21 14:00:17.820, 0, 99 %, 30 %, 15187 MiB, 130.76 W
2026/09/21 14:00:18.823, 0, 99 %, 35 %, 15187 MiB, 127.46 W
2026/09/21 14:00:19.825, 0, 99 %, 31 %, 15187 MiB, 128.42 W
2026/09/21 14:00:20.827, 0, 100 %, 22 %, 15187 MiB, 130.36 W
2026/09/21 14:00:21.829, 0, 99 %, 33 %, 17017 MiB, 138.01 W
2026/09/21 14:00:22.831, 0, 99 %, 36 %, 15187 MiB, 127.94 W
2026/09/21 14:00:23.834, 0, 99 %, 29 %, 15187 MiB, 129.39 W
2026/09/21 14:00:24.836, 0, 100 %, 23 %, 15187 MiB, 132.78 W
2026/09/21 14:00:25.838, 0, 84 %, 33 %, 15187 MiB, 127.94 W
2026/09/21 14:00:26.840, 0, 99 %, 33 %, 15187 MiB, 128.91 W
2026/09/21 14:00:27.842, 0, 100 %, 20 %, 15187 MiB, 130.36 W
2026/09/21 14:00:28.845, 0, 99 %, 29 %, 17017 MiB, 136.56 W
2026/09/21 14:00:29.847, 0, 99 %, 36 %, 15187 MiB, 128.42 W
2026/09/21 14:00:30.849, 0, 41 %, 1 %, 15187 MiB, 73.52 W
2026/09/21 14:00:31.851, 0, 41 %, 1 %, 15187 MiB, 73.03 W
2026/09/21 14:00:32.853, 0, 41 %, 1 %, 15187 MiB, 121.73 W
2026/09/21 14:00:33.855, 0, 0 %, 0 %, 111 MiB, 72.06 W
2026/09/21 14:00:34.856, 0, 0 %, 0 %, 111 MiB, 72.06 W
2026/09/21 14:00:35.858, 0, 0 %, 0 %, 111 MiB, 72.06 W
2026/09/21 14:00:36.861, 0, 0 %, 0 %, 111 MiB, 49.77 W
2026/09/21 14:00:37.863, 0, 0 %, 0 %, 111 MiB, 49.77 W
2026/09/21 14:00:38.865, 0, 0 %, 0 %, 111 MiB, 43.47 W
