timestamp, index, utilization.gpu [%], utilization.memory [%], memory.used [MiB], power.draw [W]
2026/09/23 13:28:33.228, 2, 97 %, 27 %, 3883 MiB, 123.58 W
2026/09/23 13:28:33.229, 3, 97 %, 26 %, 3887 MiB, 126.47 W
2026/09/23 13:28:34.231, 0, 95 %, 29 %, 3881 MiB, 130.81 W
2026/09/23 13:28:34.232, 1, 95 %, 28 %, 3883 MiB, 127.66 W
2026/09/23 13:28:34.233, 2, 97 %, 26 %, 3883 MiB, 128.25 W
2026/09/23 13:28:34.234, 3, 96 %, 28 %, 3887 MiB, 131.77 W
2026/09/23 13:28:35.237, 0, 41 %, 1 %, 3881 MiB, 75.75 W
2026/09/23 13:28:35.238, 1, 41 %, 1 %, 3883 MiB, 74.68 W
2026/09/23 13:28:35.239, 2, 36 %, 1 %, 3883 MiB, 71.57 W
2026/09/23 13:28:35.240, 3, 36 %, 1 %, 3887 MiB, 74.78 W
2026/09/23 13:28:36.242, 0, 97 %, 26 %, 4353 MiB, 127.12 W
2026/09/23 13:28:36.243, 1, 96 %, 26 %, 4357 MiB, 124.37 W
2026/09/23 13:28:36.244, 2, 96 %, 29 %, 4355 MiB, 119.22 W
2026/09/23 13:28:36.246, 3, 97 %, 27 %, 4363 MiB, 113.11 W
2026/09/23 13:28:37.248, 0, 95 %, 27 %, 3881 MiB, 128.96 W
2026/09/23 13:28:37.249, 1, 95 %, 27 %, 3885 MiB, 127.66 W
2026/09/23 13:28:37.250, 2, 97 %, 27 %, 3883 MiB, 125.44 W
2026/09/23 13:28:37.251, 3, 97 %, 27 %, 3887 MiB, 129.36 W
2026/09/23 13:28:38.254, 0, 95 %, 29 %, 3881 MiB, 131.29 W
2026/09/23 13:28:38.255, 1, 95 %, 28 %, 3885 MiB, 130.63 W
2026/09/23 13:28:38.256, 2, 97 %, 26 %, 3883 MiB, 128.25 W
2026/09/23 13:28:38.257, 3, 96 %, 28 %, 3887 MiB, 131.20 W
2026/09/23 13:28:39.259, 0, 96 %, 29 %, 3883 MiB, 132.74 W
2026/09/23 13:28:39.260, 1, 95 %, 29 %, 3885 MiB, 131.60 W
2026/09/23 13:28:39.261, 2, 97 %, 27 %, 3883 MiB, 128.74 W
2026/09/23 13:28:39.262, 3, 96 %, 29 %, 3887 MiB, 131.29 W
2026/09/23 13:28:40.264, 0, 96 %, 27 %, 3881 MiB, 132.74 W
2026/09/23 13:28:40.265, 1, 95 %, 28 %, 3885 MiB, 131.60 W
2026/09/23 13:28:40.266, 2, 96 %, 28 %, 3883 MiB, 125.92 W
2026/09/23 13:28:40.267, 3, 96 %, 30 %, 3887 MiB, 123.74 W
2026/09/23 13:28:41.270, 0, 81 %, 24 %, 3881 MiB, 132.25 W
2026/09/23 13:28:41.271, 1, 78 %, 23 %, 3885 MiB, 129.10 W
2026/09/23 13:28:41.272, 2, 80 %, 23 %, 3883 MiB, 128.74 W
2026/09/23 13:28:41.273, 3, 80 %, 24 %, 3887 MiB, 132.74 W
2026/09/23 13:28:42.275, 0, 59 %, 9 %, 3881 MiB, 76.29 W
2026/09/23 13:28:42.277, 1, 97 %, 26 %, 3883 MiB, 75.22 W
2026/09/23 13:28:42.278, 2, 92 %, 26 %, 3883 MiB, 72.11 W
2026/09/23 13:28:42.279, 3, 85 %, 21 %, 3887 MiB, 74.83 W
2026/09/23 13:28:43.282, 0, 96 %, 27 %, 3881 MiB, 130.32 W
2026/09/23 13:28:43.283, 1, 95 %, 26 %, 3883 MiB, 129.10 W
2026/09/23 13:28:43.284, 2, 97 %, 28 %, 3883 MiB, 127.86 W
2026/09/23 13:28:43.285, 3, 98 %, 27 %, 3887 MiB, 130.32 W
2026/09/23 13:28:44.287, 0, 96 %, 27 %, 3881 MiB, 130.81 W
2026/09/23 13:28:44.288, 1, 96 %, 27 %, 3883 MiB, 129.67 W
2026/09/23 13:28:44.290, 2, 97 %, 28 %, 3883 MiB, 127.37 W
2026/09/23 13:28:44.292, 3, 97 %, 27 %, 3887 MiB, 131.29 W
2026/09/23 13:28:45.294, 0, 95 %, 27 %, 3881 MiB, 130.81 W
2026/09/23 13:28:45.295, 1, 96 %, 29 %, 3883 MiB, 128.62 W
2026/09/23 13:28:45.296, 2, 97 %, 28 %, 3883 MiB, 129.22 W
2026/09/23 13:28:45.297, 3, 97 %, 27 %, 3887 MiB, 131.77 W
2026/09/23 13:28:46.299, 0, 95 %, 27 %, 3881 MiB, 131.77 W
2026/09/23 13:28:46.300, 1, 95 %, 29 %, 3883 MiB, 130.07 W
2026/09/23 13:28:46.301, 2, 97 %, 28 %, 3883 MiB, 128.74 W
2026/09/23 13:28:46.302, 3, 97 %, 27 %, 3887 MiB, 130.72 W
2026/09/23 13:28:47.305, 0, 96 %, 26 %, 3881 MiB, 131.29 W
2026/09/23 13:28:47.306, 1, 94 %, 29 %, 3883 MiB, 128.62 W
2026/09/23 13:28:47.307, 2, 96 %, 29 %, 3883 MiB, 127.77 W
2026/09/23 13:28:47.308, 3, 97 %, 27 %, 3887 MiB, 131.77 W
2026/09/23 13:28:48.312, 0, 96 %, 27 %, 3881 MiB, 131.38 W
2026/09/23 13:28:48.313, 1, 95 %, 29 %, 3885 MiB, 127.66 W
2026/09/23 13:28:48.314, 2, 96 %, 29 %, 3883 MiB, 127.37 W
2026/09/23 13:28:48.315, 3, 97 %, 28 %, 3887 MiB, 131.29 W
2026/09/23 13:28:49.317, 0, 96 %, 27 %, 3881 MiB, 127.52 W
2026/09/23 13:28:49.318, 1, 94 %, 28 %, 3885 MiB, 125.25 W
2026/09/23 13:28:49.319, 2, 96 %, 29 %, 3883 MiB, 124.95 W
2026/09/23 13:28:49.320, 3, 96 %, 29 %, 3887 MiB, 128.88 W
2026/09/23 13:28:50.322, 0, 96 %, 27 %, 3881 MiB, 129.84 W
2026/09/23 13:28:50.324, 1, 94 %, 28 %, 3885 MiB, 128.62 W
2026/09/23 13:28:50.325, 2, 90 %, 27 %, 3883 MiB, 126.32 W
2026/09/23 13:28:50.327, 3, 97 %, 29 %, 3887 MiB, 130.72 W
2026/09/23 13:28:51.329, 0, 97 %, 28 %, 3881 MiB, 106.98 W
2026/09/23 13:28:51.330, 1, 95 %, 28 %, 3885 MiB, 103.94 W
2026/09/23 13:28:51.331, 2, 96 %, 29 %, 3977 MiB, 122.21 W
2026/09/23 13:28:51.332, 3, 96 %, 30 %, 3887 MiB, 101.24 W
2026/09/23 13:28:52.334, 0, 95 %, 29 %, 3883 MiB, 134.18 W
2026/09/23 13:28:52.335, 1, 96 %, 28 %, 3885 MiB, 132.56 W
2026/09/23 13:28:52.336, 2, 97 %, 28 %, 3977 MiB, 129.22 W
2026/09/23 13:28:52.337, 3, 97 %, 28 %, 3887 MiB, 131.20 W
2026/09/23 13:28:53.340, 0, 95 %, 27 %, 3883 MiB, 133.70 W
2026/09/23 13:28:53.341, 1, 95 %, 29 %, 3885 MiB, 132.08 W
2026/09/23 13:28:53.342, 2, 97 %, 29 %, 3977 MiB, 130.19 W
2026/09/23 13:28:53.343, 3, 97 %, 27 %, 3887 MiB, 132.65 W
2026/09/23 13:28:54.345, 0, 97 %, 27 %, 3883 MiB, 131.77 W
2026/09/23 13:28:54.346, 1, 94 %, 28 %, 3885 MiB, 129.59 W
2026/09/23 13:28:54.347, 2, 95 %, 30 %, 3977 MiB, 128.82 W
2026/09/23 13:28:54.348, 3, 96 %, 28 %, 3887 MiB, 130.72 W
2026/09/23 13:28:55.350, 0, 94 %, 30 %, 3977 MiB, 129.93 W
2026/09/23 13:28:55.351, 1, 96 %, 27 %, 3885 MiB, 127.26 W
2026/09/23 13:28:55.353, 2, 97 %, 28 %, 3977 MiB, 127.37 W
2026/09/23 13:28:55.354, 3, 96 %, 29 %, 3885 MiB, 128.88 W
2026/09/23 13:28:56.356, 0, 96 %, 29 %, 3977 MiB, 133.13 W
2026/09/23 13:28:56.357, 1, 95 %, 29 %, 3883 MiB, 130.55 W
2026/09/23 13:28:56.358, 2, 96 %, 29 %, 3977 MiB, 131.24 W
2026/09/23 13:28:56.359, 3, 97 %, 27 %, 3885 MiB, 133.70 W
2026/09/23 13:28:57.362, 0, 44 %, 1 %, 3977 MiB, 77.20 W
2026/09/23 13:28:57.363, 1, 45 %, 1 %, 3883 MiB, 75.17 W
2026/09/23 13:28:57.364, 2, 36 %, 1 %, 3977 MiB, 72.06 W
2026/09/23 13:28:57.365, 3, 36 %, 1 %, 3885 MiB, 75.75 W
2026/09/23 13:28:58.367, 0, 95 %, 29 %, 3977 MiB, 128.88 W
2026/09/23 13:28:58.368, 1, 96 %, 27 %, 3883 MiB, 127.74 W
2026/09/23 13:28:58.369, 2, 96 %, 29 %, 3977 MiB, 126.40 W
2026/09/23 13:28:58.370, 3, 96 %, 30 %, 3887 MiB, 129.84 W
2026/09/23 13:28:59.372, 0, 94 %, 30 %, 3977 MiB, 134.58 W
2026/09/23 13:28:59.374, 1, 94 %, 29 %, 3883 MiB, 130.55 W
2026/09/23 13:28:59.375, 2, 96 %, 29 %, 3977 MiB, 130.19 W
2026/09/23 13:28:59.376, 3, 97 %, 28 %, 3981 MiB, 133.13 W
2026/09/23 13:29:00.378, 0, 94 %, 29 %, 3975 MiB, 128.96 W
2026/09/23 13:29:00.379, 1, 95 %, 27 %, 3883 MiB, 124.86 W
2026/09/23 13:29:00.380, 2, 96 %, 29 %, 3977 MiB, 124.95 W
2026/09/23 13:29:00.381, 3, 97 %, 29 %, 3981 MiB, 129.84 W
2026/09/23 13:29:01.383, 0, 95 %, 27 %, 3975 MiB, 134.09 W
2026/09/23 13:29:01.384, 1, 96 %, 28 %, 3883 MiB, 129.59 W
2026/09/23 13:29:01.385, 2, 97 %, 29 %, 3977 MiB, 131.15 W
2026/09/23 13:29:01.386, 3, 96 %, 31 %, 3981 MiB, 132.65 W
2026/09/23 13:29:02.389, 0, 94 %, 30 %, 3975 MiB, 122.37 W
2026/09/23 13:29:02.390, 1, 94 %, 28 %, 3977 MiB, 120.12 W
