timestamp, index, utilization.gpu [%], utilization.memory [%], memory.used [MiB], power.draw [W]
2026/09/23 13:28:29.849, 0, 90 %, 29 %, 1521 MiB, 128.02 W
2026/09/23 13:28:29.852, 1, 90 %, 29 %, 1737 MiB, 120.60 W
2026/09/23 13:28:29.853, 2, 92 %, 29 %, 1693 MiB, 113.86 W
2026/09/23 13:28:29.856, 3, 92 %, 29 %, 1679 MiB, 108.79 W
2026/09/23 13:28:30.859, 0, 79 %, 22 %, 1521 MiB, 77.84 W
2026/09/23 13:28:30.860, 1, 75 %, 20 %, 1551 MiB, 74.35 W
2026/09/23 13:28:30.861, 2, 92 %, 29 %, 1529 MiB, 75.51 W
2026/09/23 13:28:30.862, 3, 92 %, 29 %, 1523 MiB, 73.96 W
2026/09/23 13:28:31.864, 0, 91 %, 29 %, 1521 MiB, 129.13 W
2026/09/23 13:28:31.865, 1, 90 %, 29 %, 1551 MiB, 125.99 W
2026/09/23 13:28:31.866, 2, 92 %, 29 %, 1529 MiB, 129.79 W
2026/09/23 13:28:31.867, 3, 93 %, 29 %, 1523 MiB, 129.05 W
2026/09/23 13:28:32.869, 0, 89 %, 28 %, 1521 MiB, 79.30 W
2026/09/23 13:28:32.870, 1, 85 %, 25 %, 1551 MiB, 75.80 W
2026/09/23 13:28:32.871, 2, 92 %, 29 %, 1529 MiB, 76.97 W
2026/09/23 13:28:32.873, 3, 93 %, 29 %, 1523 MiB, 75.41 W
2026/09/23 13:28:33.875, 0, 91 %, 29 %, 1521 MiB, 129.53 W
2026/09/23 13:28:33.876, 1, 90 %, 29 %, 1551 MiB, 125.59 W
2026/09/23 13:28:33.877, 2, 92 %, 29 %, 1693 MiB, 126.97 W
2026/09/23 13:28:33.879, 3, 92 %, 29 %, 1679 MiB, 121.00 W
2026/09/23 13:28:34.881, 0, 91 %, 29 %, 1521 MiB, 100.89 W
2026/09/23 13:28:34.882, 1, 90 %, 29 %, 1551 MiB, 94.47 W
2026/09/23 13:28:34.883, 2, 91 %, 29 %, 1529 MiB, 93.39 W
2026/09/23 13:28:34.886, 3, 92 %, 29 %, 1523 MiB, 90.29 W
2026/09/23 13:28:35.888, 0, 91 %, 29 %, 1521 MiB, 123.82 W
2026/09/23 13:28:35.889, 1, 90 %, 29 %, 1551 MiB, 118.43 W
2026/09/23 13:28:35.890, 2, 92 %, 29 %, 1529 MiB, 116.88 W
2026/09/23 13:28:35.891, 3, 92 %, 29 %, 1523 MiB, 114.31 W
2026/09/23 13:28:36.894, 0, 90 %, 29 %, 1521 MiB, 133.88 W
2026/09/23 13:28:36.895, 1, 90 %, 29 %, 1551 MiB, 126.55 W
2026/09/23 13:28:36.896, 2, 92 %, 29 %, 1529 MiB, 125.03 W
2026/09/23 13:28:36.897, 3, 93 %, 29 %, 1523 MiB, 121.48 W
2026/09/23 13:28:37.899, 0, 90 %, 29 %, 1521 MiB, 129.13 W
2026/09/23 13:28:37.900, 1, 91 %, 29 %, 1737 MiB, 118.43 W
2026/09/23 13:28:37.902, 2, 92 %, 29 %, 1693 MiB, 120.27 W
2026/09/23 13:28:37.903, 3, 93 %, 29 %, 1523 MiB, 114.31 W
2026/09/23 13:28:38.906, 0, 91 %, 28 %, 1521 MiB, 132.43 W
2026/09/23 13:28:38.907, 1, 91 %, 29 %, 1551 MiB, 128.79 W
2026/09/23 13:28:38.908, 2, 92 %, 30 %, 1529 MiB, 131.15 W
2026/09/23 13:28:38.909, 3, 93 %, 29 %, 1523 MiB, 130.50 W
2026/09/23 13:28:39.911, 0, 90 %, 29 %, 1521 MiB, 130.50 W
2026/09/23 13:28:39.912, 1, 91 %, 29 %, 1737 MiB, 122.21 W
2026/09/23 13:28:39.914, 2, 92 %, 29 %, 1693 MiB, 120.27 W
2026/09/23 13:28:39.916, 3, 92 %, 29 %, 1523 MiB, 117.69 W
2026/09/23 13:28:40.918, 0, 90 %, 29 %, 1521 MiB, 131.46 W
2026/09/23 13:28:40.919, 1, 90 %, 29 %, 1551 MiB, 128.88 W
2026/09/23 13:28:40.920, 2, 92 %, 30 %, 1529 MiB, 130.67 W
2026/09/23 13:28:40.921, 3, 93 %, 29 %, 1523 MiB, 130.01 W
2026/09/23 13:28:41.923, 0, 91 %, 29 %, 1521 MiB, 131.07 W
2026/09/23 13:28:41.924, 1, 91 %, 29 %, 1551 MiB, 123.97 W
2026/09/23 13:28:41.926, 2, 91 %, 29 %, 1693 MiB, 122.21 W
2026/09/23 13:28:41.927, 3, 92 %, 29 %, 1523 MiB, 117.62 W
2026/09/23 13:28:42.930, 0, 91 %, 29 %, 1521 MiB, 133.40 W
2026/09/23 13:28:42.931, 1, 91 %, 30 %, 1551 MiB, 129.36 W
2026/09/23 13:28:42.932, 2, 92 %, 29 %, 1529 MiB, 132.21 W
2026/09/23 13:28:42.933, 3, 93 %, 29 %, 1523 MiB, 127.69 W
2026/09/23 13:28:43.935, 0, 91 %, 29 %, 1521 MiB, 131.07 W
