timestamp, index, utilization.gpu [%], utilization.memory [%], memory.used [MiB], power.draw [W]
2026/09/24 14:50:32.599, 2, 94 %, 48 %, 4749 MiB, 153.57 W
2026/09/24 14:50:32.600, 3, 97 %, 47 %, 4761 MiB, 151.24 W
2026/09/24 14:50:33.602, 0, 95 %, 48 %, 4755 MiB, 128.48 W
2026/09/24 14:50:33.603, 1, 89 %, 45 %, 4761 MiB, 122.21 W
2026/09/24 14:50:33.604, 2, 93 %, 50 %, 4749 MiB, 120.76 W
2026/09/24 14:50:33.605, 3, 97 %, 48 %, 4761 MiB, 114.71 W
2026/09/24 14:50:34.607, 0, 95 %, 51 %, 4755 MiB, 150.28 W
2026/09/24 14:50:34.608, 1, 91 %, 47 %, 4761 MiB, 149.60 W
2026/09/24 14:50:34.610, 2, 92 %, 46 %, 4749 MiB, 149.81 W
2026/09/24 14:50:34.611, 3, 96 %, 49 %, 4761 MiB, 146.91 W
2026/09/24 14:50:35.613, 0, 95 %, 47 %, 4755 MiB, 137.56 W
2026/09/24 14:50:35.614, 1, 92 %, 48 %, 4761 MiB, 122.53 W
2026/09/24 14:50:35.615, 2, 94 %, 47 %, 4749 MiB, 123.58 W
2026/09/24 14:50:35.617, 3, 97 %, 52 %, 4761 MiB, 121.48 W
2026/09/24 14:50:36.619, 0, 96 %, 48 %, 4755 MiB, 142.29 W
2026/09/24 14:50:36.620, 1, 91 %, 46 %, 4761 MiB, 131.60 W
2026/09/24 14:50:36.621, 2, 93 %, 47 %, 4749 MiB, 134.15 W
2026/09/24 14:50:36.622, 3, 97 %, 51 %, 4759 MiB, 134.76 W
2026/09/24 14:50:37.624, 0, 95 %, 48 %, 4755 MiB, 131.86 W
2026/09/24 14:50:37.626, 1, 91 %, 46 %, 4761 MiB, 126.38 W
2026/09/24 14:50:37.628, 2, 93 %, 49 %, 4749 MiB, 129.79 W
2026/09/24 14:50:37.629, 3, 97 %, 50 %, 4759 MiB, 131.86 W
2026/09/24 14:50:38.631, 0, 94 %, 48 %, 4755 MiB, 132.82 W
2026/09/24 14:50:38.632, 1, 91 %, 46 %, 4761 MiB, 126.86 W
2026/09/24 14:50:38.633, 2, 93 %, 48 %, 4749 MiB, 127.86 W
2026/09/24 14:50:38.634, 3, 97 %, 51 %, 4759 MiB, 132.82 W
2026/09/24 14:50:39.636, 0, 95 %, 48 %, 4755 MiB, 140.25 W
2026/09/24 14:50:39.637, 1, 91 %, 47 %, 4761 MiB, 134.84 W
2026/09/24 14:50:39.638, 2, 92 %, 49 %, 4749 MiB, 135.96 W
2026/09/24 14:50:39.640, 3, 97 %, 51 %, 4759 MiB, 136.47 W
2026/09/24 14:50:40.642, 0, 95 %, 48 %, 4755 MiB, 141.31 W
2026/09/24 14:50:40.643, 1, 91 %, 49 %, 4761 MiB, 122.85 W
2026/09/24 14:50:40.644, 2, 91 %, 47 %, 4749 MiB, 124.88 W
2026/09/24 14:50:40.645, 3, 97 %, 49 %, 4759 MiB, 126.97 W
2026/09/24 14:50:41.647, 0, 96 %, 48 %, 4755 MiB, 146.92 W
2026/09/24 14:50:41.648, 1, 92 %, 48 %, 4761 MiB, 131.46 W
2026/09/24 14:50:41.649, 2, 92 %, 46 %, 4749 MiB, 131.10 W
2026/09/24 14:50:41.650, 3, 97 %, 50 %, 4759 MiB, 135.60 W
2026/09/24 14:50:42.652, 0, 96 %, 48 %, 4755 MiB, 134.15 W
2026/09/24 14:50:42.655, 1, 92 %, 47 %, 4761 MiB, 120.52 W
2026/09/24 14:50:42.656, 2, 92 %, 47 %, 4749 MiB, 121.97 W
2026/09/24 14:50:42.657, 3, 97 %, 53 %, 4759 MiB, 123.18 W
2026/09/24 14:50:43.659, 0, 95 %, 49 %, 4755 MiB, 147.40 W
2026/09/24 14:50:43.660, 1, 91 %, 46 %, 4761 MiB, 142.38 W
2026/09/24 14:50:43.661, 2, 93 %, 47 %, 4749 MiB, 144.59 W
2026/09/24 14:50:43.662, 3, 97 %, 52 %, 4759 MiB, 145.08 W
2026/09/24 14:50:44.665, 0, 95 %, 51 %, 4755 MiB, 148.37 W
2026/09/24 14:50:44.666, 1, 89 %, 45 %, 4761 MiB, 146.62 W
2026/09/24 14:50:44.667, 2, 93 %, 47 %, 4749 MiB, 147.89 W
2026/09/24 14:50:44.668, 3, 97 %, 49 %, 4759 MiB, 145.47 W
2026/09/24 14:50:45.670, 0, 95 %, 52 %, 4755 MiB, 149.23 W
2026/09/24 14:50:45.671, 1, 91 %, 47 %, 4761 MiB, 149.03 W
2026/09/24 14:50:45.672, 2, 93 %, 48 %, 4749 MiB, 150.79 W
2026/09/24 14:50:45.673, 3, 97 %, 49 %, 4759 MiB, 147.40 W
2026/09/24 14:50:46.675, 0, 95 %, 50 %, 4755 MiB, 151.64 W
2026/09/24 14:50:46.676, 1, 91 %, 47 %, 4761 MiB, 151.34 W
2026/09/24 14:50:46.677, 2, 93 %, 51 %, 4749 MiB, 151.66 W
2026/09/24 14:50:46.680, 3, 97 %, 49 %, 4759 MiB, 148.85 W
2026/09/24 14:50:47.682, 0, 95 %, 49 %, 4755 MiB, 155.40 W
2026/09/24 14:50:47.683, 1, 88 %, 46 %, 4761 MiB, 157.12 W
2026/09/24 14:50:47.684, 2, 93 %, 48 %, 4749 MiB, 157.47 W
2026/09/24 14:50:47.686, 3, 97 %, 49 %, 4759 MiB, 153.19 W
2026/09/24 14:50:48.688, 0, 95 %, 49 %, 4755 MiB, 125.92 W
2026/09/24 14:50:48.690, 1, 91 %, 47 %, 4761 MiB, 118.58 W
2026/09/24 14:50:48.691, 2, 91 %, 47 %, 4749 MiB, 120.59 W
2026/09/24 14:50:48.692, 3, 97 %, 49 %, 4759 MiB, 115.43 W
2026/09/24 14:50:49.695, 0, 96 %, 50 %, 4755 MiB, 137.44 W
2026/09/24 14:50:49.696, 1, 92 %, 50 %, 4761 MiB, 132.91 W
2026/09/24 14:50:49.698, 2, 93 %, 48 %, 4749 MiB, 134.99 W
2026/09/24 14:50:49.699, 3, 97 %, 52 %, 4759 MiB, 136.56 W
2026/09/24 14:50:50.701, 0, 95 %, 49 %, 4755 MiB, 147.40 W
2026/09/24 14:50:50.702, 1, 91 %, 48 %, 4761 MiB, 147.59 W
2026/09/24 14:50:50.703, 2, 93 %, 51 %, 4749 MiB, 148.86 W
2026/09/24 14:50:50.704, 3, 97 %, 50 %, 4759 MiB, 146.43 W
2026/09/24 14:50:51.706, 0, 95 %, 49 %, 4755 MiB, 150.68 W
2026/09/24 14:50:51.708, 1, 89 %, 46 %, 4761 MiB, 150.48 W
2026/09/24 14:50:51.709, 2, 93 %, 48 %, 4749 MiB, 152.15 W
2026/09/24 14:50:51.710, 3, 97 %, 49 %, 4759 MiB, 148.37 W
2026/09/24 14:50:52.714, 0, 95 %, 49 %, 4755 MiB, 154.44 W
2026/09/24 14:50:52.715, 1, 91 %, 47 %, 4761 MiB, 153.75 W
2026/09/24 14:50:52.716, 2, 93 %, 48 %, 4749 MiB, 155.54 W
2026/09/24 14:50:52.717, 3, 97 %, 49 %, 4759 MiB, 153.09 W
2026/09/24 14:50:53.719, 0, 95 %, 49 %, 4755 MiB, 143.05 W
2026/09/24 14:50:53.721, 1, 91 %, 47 %, 4761 MiB, 145.18 W
2026/09/24 14:50:53.722, 2, 92 %, 47 %, 4749 MiB, 149.73 W
2026/09/24 14:50:53.723, 3, 97 %, 51 %, 4759 MiB, 150.20 W
2026/09/24 14:50:54.725, 0, 95 %, 50 %, 4755 MiB, 132.12 W
2026/09/24 14:50:54.727, 1, 91 %, 50 %, 4761 MiB, 128.65 W
2026/09/24 14:50:54.728, 2, 93 %, 47 %, 4749 MiB, 128.76 W
2026/09/24 14:50:54.729, 3, 96 %, 51 %, 4759 MiB, 122.61 W
2026/09/24 14:50:55.731, 0, 94 %, 49 %, 4755 MiB, 132.21 W
2026/09/24 14:50:55.732, 1, 91 %, 49 %, 4761 MiB, 118.10 W
2026/09/24 14:50:55.733, 2, 93 %, 51 %, 4749 MiB, 148.86 W
2026/09/24 14:50:55.734, 3, 97 %, 52 %, 4759 MiB, 122.69 W
2026/09/24 14:50:56.736, 0, 94 %, 49 %, 4755 MiB, 149.81 W
