timestamp, index, utilization.gpu [%], utilization.memory [%], memory.used [MiB], memory.total [MiB], power.draw [W]
2026/09/22 14:08:41.796, 0, 99 %, 5 %, 4943 MiB, 143771 MiB, 197.88 W
2026/09/22 14:08:42.046, 0, 99 %, 5 %, 4943 MiB, 143771 MiB, 197.39 W
2026/09/22 14:08:42.296, 0, 99 %, 5 %, 4943 MiB, 143771 MiB, 195.62 W
2026/09/22 14:08:42.546, 0, 99 %, 5 %, 4943 MiB, 143771 MiB, 194.15 W
2026/09/22 14:08:42.796, 0, 99 %, 5 %, 4943 MiB, 143771 MiB, 193.93 W
2026/09/22 14:08:43.046, 0, 77 %, 3 %, 4943 MiB, 143771 MiB, 188.66 W
2026/09/22 14:08:43.297, 0, 99 %, 5 %, 4943 MiB, 143771 MiB, 186.65 W
2026/09/22 14:08:43.547, 0, 99 %, 5 %, 4943 MiB, 143771 MiB, 186.48 W
2026/09/22 14:08:43.797, 0, 99 %, 5 %, 4943 MiB, 143771 MiB, 186.25 W
2026/09/22 14:08:44.047, 0, 99 %, 5 %, 4943 MiB, 143771 MiB, 192.30 W
2026/09/22 14:08:44.297, 0, 99 %, 5 %, 4943 MiB, 143771 MiB, 194.40 W
2026/09/22 14:08:44.547, 0, 99 %, 5 %, 4943 MiB, 143771 MiB, 194.81 W
2026/09/22 14:08:44.797, 0, 99 %, 5 %, 4943 MiB, 143771 MiB, 195.71 W
2026/09/22 14:08:45.047, 0, 99 %, 5 %, 4943 MiB, 143771 MiB, 194.90 W
2026/09/22 14:08:45.298, 0, 99 %, 5 %, 4943 MiB, 143771 MiB, 195.40 W
2026/09/22 14:08:45.548, 0, 99 %, 5 %, 4943 MiB, 143771 MiB, 195.70 W
2026/09/22 14:08:45.798, 0, 99 %, 5 %, 4943 MiB, 143771 MiB, 195.69 W
2026/09/22 14:08:46.048, 0, 99 %, 5 %, 4943 MiB, 143771 MiB, 196.15 W
2026/09/22 14:08:46.298, 0, 99 %, 5 %, 4943 MiB, 143771 MiB, 196.32 W
2026/09/22 14:08:46.548, 0, 99 %, 5 %, 4943 MiB, 143771 MiB, 196.97 W
2026/09/22 14:08:46.798, 0, 99 %, 5 %, 4943 MiB, 143771 MiB, 196.48 W
2026/09/22 14:08:47.049, 0, 99 %, 5 %, 4943 MiB, 143771 MiB, 197.44 W
2026/09/22 14:08:47.299, 0, 99 %, 5 %, 4943 MiB, 143771 MiB, 198.36 W
2026/09/22 14:08:47.549, 0, 99 %, 5 %, 4943 MiB, 143771 MiB, 197.91 W
2026/09/22 14:08:47.799, 0, 99 %, 5 %, 4943 MiB, 143771 MiB, 199.45 W
2026/09/22 14:08:48.049, 0, 99 %, 5 %, 4943 MiB, 143771 MiB, 197.74 W
2026/09/22 14:08:48.299, 0, 76 %, 3 %, 4943 MiB, 143771 MiB, 190.18 W
2026/09/22 14:08:48.549, 0, 99 %, 5 %, 4943 MiB, 143771 MiB, 189.54 W
2026/09/22 14:08:48.799, 0, 99 %, 5 %, 4943 MiB, 143771 MiB, 188.89 W
2026/09/22 14:08:49.050, 0, 99 %, 5 %, 4943 MiB, 143771 MiB, 188.93 W
2026/09/22 14:08:49.300, 0, 99 %, 5 %, 4943 MiB, 143771 MiB, 195.10 W
2026/09/22 14:08:49.550, 0, 99 %, 5 %, 4943 MiB, 143771 MiB, 193.87 W
2026/09/22 14:08:49.800, 0, 99 %, 5 %, 4943 MiB, 143771 MiB, 193.30 W
2026/09/22 14:08:50.050, 0, 99 %, 5 %, 4943 MiB, 143771 MiB, 192.33 W
2026/09/22 14:08:50.300, 0, 99 %, 5 %, 4943 MiB, 143771 MiB, 192.12 W
2026/09/22 14:08:50.550, 0, 99 %, 5 %, 4943 MiB, 143771 MiB, 193.92 W
2026/09/22 14:08:50.800, 0, 99 %, 5 %, 4943 MiB, 143771 MiB, 193.46 W
2026/09/22 14:08:51.051, 0, 99 %, 5 %, 4943 MiB, 143771 MiB, 194.69 W
2026/09/22 14:08:51.301, 0, 99 %, 5 %, 4943 MiB, 143771 MiB, 195.63 W
2026/09/22 14:08:51.551, 0, 99 %, 5 %, 4943 MiB, 143771 MiB, 193.99 W
2026/09/22 14:08:51.801, 0, 99 %, 5 %, 4943 MiB, 143771 MiB, 195.38 W
2026/09/22 14:08:52.051, 0, 99 %, 5 %, 4943 MiB, 143771 MiB, 194.48 W
2026/09/22 14:08:52.301, 0, 99 %, 5 %, 4943 MiB, 143771 MiB, 193.26 W
2026/09/22 14:08:52.551, 0, 99 %, 5 %, 4943 MiB, 143771 MiB, 194.85 W
2026/09/22 14:08:52.801, 0, 99 %, 5 %, 4943 MiB, 143771 MiB, 194.86 W
2026/09/22 14:08:53.052, 0, 99 %, 5 %, 4943 MiB, 143771 MiB, 193.88 W
2026/09/22 14:08:53.302, 0, 83 %, 4 %, 4943 MiB, 143771 MiB, 187.06 W
2026/09/22 14:08:53.552, 0, 93 %, 5 %, 4943 MiB, 143771 MiB, 186.29 W
2026/09/22 14:08:53.802, 0, 99 %, 5 %, 4943 MiB, 143771 MiB, 185.71 W
2026/09/22 14:08:54.052, 0, 99 %, 5 %, 4943 MiB, 143771 MiB, 187.42 W
2026/09/22 14:08:54.302, 0, 99 %, 5 %, 4943 MiB, 143771 MiB, 195.09 W
2026/09/22 14:08:54.552, 0, 99 %, 5 %, 4943 MiB, 143771 MiB, 195.03 W
2026/09/22 14:08:54.802, 0, 99 %, 5 %, 4943 MiB, 143771 MiB, 193.95 W
2026/09/22 14:08:55.053, 0, 99 %, 5 %, 4943 MiB, 143771 MiB, 192.79 W
2026/09/22 14:08:55.303, 0, 99 %, 5 %, 4943 MiB, 143771 MiB, 192.71 W
2026/09/22 14:08:55.553, 0, 99 %, 5 %, 4943 MiB, 143771 MiB, 193.23 W
2026/09/22 14:08:55.803, 0, 99 %, 5 %, 4943 MiB, 143771 MiB, 195.32 W
2026/09/22 14:08:56.053, 0, 99 %, 5 %, 4943 MiB, 143771 MiB, 196.38 W
2026/09/22 14:08:56.303, 0, 99 %, 5 %, 4943 MiB, 143771 MiB, 196.06 W
2026/09/22 14:08:56.553, 0, 99 %, 5 %, 4943 MiB, 143771 MiB, 195.78 W
2026/09/22 14:08:56.804, 0, 99 %, 5 %, 4943 MiB, 143771 MiB, 195.69 W
2026/09/22 14:08:57.054, 0, 99 %, 5 %, 4943 MiB, 143771 MiB, 195.91 W
2026/09/22 14:08:57.304, 0, 99 %, 5 %, 4943 MiB, 143771 MiB, 196.35 W
2026/09/22 14:08:57.554, 0, 99 %, 5 %, 4943 MiB, 143771 MiB, 196.55 W
2026/09/22 14:08:57.804, 0, 99 %, 5 %, 4943 MiB, 143771 MiB, 196.75 W
2026/09/22 14:08:58.054, 0, 99 %, 5 %, 4943 MiB, 143771 MiB, 196.43 W
2026/09/22 14:08:58.304, 0, 99 %, 5 %, 4943 MiB, 143771 MiB, 192.43 W
2026/09/22 14:08:58.554, 0, 77 %, 3 %, 4943 MiB, 143771 MiB, 189.19 W
2026/09/22 14:08:58.805, 0, 99 %, 5 %, 4943 MiB, 143771 MiB, 189.07 W
2026/09/22 14:08:59.055, 0, 99 %, 5 %, 4943 MiB, 143771 MiB, 189.00 W
2026/09/22 14:08:59.305, 0, 99 %, 5 %, 4943 MiB, 143771 MiB, 191.79 W
2026/09/22 14:08:59.555, 0, 99 %, 5 %, 4943 MiB, 143771 MiB, 197.41 W
2026/09/22 14:08:59.805, 0, 99 %, 5 %, 4943 MiB, 143771 MiB, 197.96 W
2026/09/22 14:09:00.055, 0, 99 %, 5 %, 4943 MiB, 143771 MiB, 198.62 W
2026/09/22 14:09:00.305, 0, 99 %, 5 %, 4943 MiB, 143771 MiB, 198.51 W
2026/09/22 14:09:00.556, 0, 99 %, 5 %, 4943 MiB, 143771 MiB, 197.34 W
2026/09/22 14:09:00.806, 0, 99 %, 5 %, 4943 MiB, 143771 MiB, 195.04 W
2026/09/22 14:09:01.056, 0, 99 %, 5 %, 4943 MiB, 143771 MiB, 193.84 W
2026/09/22 14:09:01.306, 0, 99 %, 5 %, 4943 MiB, 143771 MiB, 193.06 W
2026/09/22 14:09:01.556, 0, 99 %, 5 %, 4943 MiB, 143771 MiB, 193.83 W
2026/09/22 14:09:01.806, 0, 99 %, 5 %, 4943 MiB, 143771 MiB, 196.62 W
2026/09/22 14:09:02.056, 0, 99 %, 5 %, 4943 MiB, 143771 MiB, 198.41 W
2026/09/22 14:09:02.306, 0, 99 %, 5 %, 4943 MiB, 143771 MiB, 200.51 W
2026/09/22 14:09:02.557, 0, 99 %, 5 %, 4943 MiB, 143771 MiB, 199.35 W
2026/09/22 14:09:02.807, 0, 99 %, 5 %, 4943 MiB, 143771 MiB, 198.13 W
2026/09/22 14:09:03.057, 0, 99 %, 5 %, 4943 MiB, 143771 MiB, 196.97 W
2026/09/22 14:09:03.307, 0, 99 %, 5 %, 4943 MiB, 143771 MiB, 196.42 W
2026/09/22 14:09:03.557, 0, 85 %, 4 %, 4943 MiB, 143771 MiB, 190.44 W
2026/09/22 14:09:03.807, 0, 89 %, 4 %, 4943 MiB, 143771 MiB, 190.32 W
2026/09/22 14:09:04.057, 0, 99 %, 5 %, 4943 MiB, 143771 MiB, 188.27 W
2026/09/22 14:09:04.307, 0, 99 %, 5 %, 4943 MiB, 143771 MiB, 188.60 W
2026/09/22 14:09:04.558, 0, 99 %, 5 %, 4943 MiB, 143771 MiB, 196.84 W
2026/09/22 14:09:04.808, 0, 99 %, 5 %, 4943 MiB, 143771 MiB, 198.30 W
2026/09/22 14:09:05.058, 0, 99 %, 5 %, 4943 MiB, 143771 MiB, 198.67 W
2026/09/22 14:09:05.308, 0, 99 %, 5 %, 4943 MiB, 143771 MiB, 196.26 W
2026/09/22 14:09:05.558, 0, 99 %, 5 %, 4943 MiB, 143771 MiB, 194.79 W
2026/09/22 14:09:05.808, 0, 99 %, 5 %, 4943 MiB, 143771 MiB, 194.21 W
2026/09/22 14:09:06.058, 0, 99 %, 5 %, 4943 MiB, 143771 MiB, 194.19 W
2026/09/22 14:09:06.309, 0, 99 %, 5 %, 4943 MiB, 143771 MiB, 195.58 W
2026/09/22 14:09:06.559, 0, 99 %, 5 %, 4943 MiB, 143771 MiB, 195.95 W
2026/09/22 14:09:06.809, 0, 99 %, 5 %, 4943 MiB, 143771 MiB, 194.65 W
2026/09/22 14:09:07.059, 0, 99 %, 5 %, 4943 MiB, 143771 MiB, 195.96 W
2026/09/22 14:09:07.309, 0, 99 %, 5 %, 4943 MiB, 143771 MiB, 195.91 W
2026/09/22 14:09:07.559, 0, 99 %, 5 %, 4943 MiB, 143771 MiB, 193.71 W
2026/09/22 14:09:07.809, 0, 99 %, 5 %, 4943 MiB, 143771 MiB, 194.81 W
2026/09/22 14:09:08.059, 0, 99 %, 5 %, 4943 MiB, 143771 MiB, 193.68 W
2026/09/22 14:09:08.310, 0, 99 %, 5 %, 4943 MiB, 143771 MiB, 193.74 W
2026/09/22 14:09:08.560, 0, 99 %, 5 %, 4943 MiB, 143771 MiB, 187.41 W
2026/09/22 14:09:08.810, 0, 99 %, 5 %, 4943 MiB, 143771 MiB, 187.66 W
2026/09/22 14:09:09.060, 0, 99 %, 5 %, 4943 MiB, 143771 MiB, 188.13 W
2026/09/22 14:09:09.310, 0, 99 %, 5 %, 4943 MiB, 143771 MiB, 189.64 W
2026/09/22 14:09:09.560, 0, 99 %, 5 %, 4943 MiB, 143771 MiB, 191.05 W
2026/09/22 14:09:09.810, 0, 99 %, 5 %, 4943 MiB, 143771 MiB, 198.06 W
2026/09/22 14:09:10.061, 0, 99 %, 5 %, 4943 MiB, 143771 MiB, 198.33 W
2026/09/22 14:09:10.311, 0, 99 %, 5 %, 4943 MiB, 143771 MiB, 198.01 W
2026/09/22 14:09:10.561, 0, 99 %, 5 %, 4943 MiB, 143771 MiB, 197.19 W
2026/09/22 14:09:10.811, 0, 99 %, 5 %, 4943 MiB, 143771 MiB, 195.34 W
2026/09/22 14:09:11.061, 0, 99 %, 5 %, 4943 MiB, 143771 MiB, 196.32 W
2026/09/22 14:09:11.311, 0, 99 %, 5 %, 4943 MiB, 143771 MiB, 193.95 W
2026/09/22 14:09:11.561, 0, 99 %, 5 %, 4943 MiB, 143771 MiB, 195.45 W
2026/09/22 14:09:11.811, 0, 99 %, 5 %, 4943 MiB, 143771 MiB, 195.00 W
2026/09/22 14:09:12.062, 0, 99 %, 5 %, 4943 MiB, 143771 MiB, 194.25 W
2026/09/22 14:09:12.312, 0, 99 %, 5 %, 4943 MiB, 143771 MiB, 194.38 W
2026/09/22 14:09:12.562, 0, 99 %, 5 %, 4943 MiB, 143771 MiB, 193.61 W
2026/09/22 14:09:12.812, 0, 99 %, 5 %, 4943 MiB, 143771 MiB, 194.74 W
2026/09/22 14:09:13.062, 0, 99 %, 5 %, 4943 MiB, 143771 MiB, 194.83 W
2026/09/22 14:09:13.312, 0, 99 %, 5 %, 4943 MiB, 143771 MiB, 196.94 W
2026/09/22 14:09:13.562, 0, 99 %, 5 %, 4943 MiB, 143771 MiB, 196.97 W
2026/09/22 14:09:13.812, 0, 89 %, 4 %, 4943 MiB, 143771 MiB, 190.13 W
2026/09/22 14:09:14.063, 0, 99 %, 5 %, 4943 MiB, 143771 MiB, 190.20 W
2026/09/22 14:09:14.313, 0, 99 %, 5 %, 4943 MiB, 143771 MiB, 190.24 W
2026/09/22 14:09:14.563, 0, 99 %, 5 %, 4943 MiB, 143771 MiB, 190.68 W
2026/09/22 14:09:14.813, 0, 99 %, 5 %, 4943 MiB, 143771 MiB, 197.04 W
2026/09/22 14:09:15.063, 0, 99 %, 5 %, 4943 MiB, 143771 MiB, 198.03 W
2026/09/22 14:09:15.313, 0, 99 %, 5 %, 4943 MiB, 143771 MiB, 196.21 W
2026/09/22 14:09:15.563, 0, 99 %, 5 %, 4943 MiB, 143771 MiB, 196.13 W
2026/09/22 14:09:15.813, 0, 99 %, 5 %, 4943 MiB, 143771 MiB, 196.37 W
2026/09/22 14:09:16.064, 0, 99 %, 5 %, 4943 MiB, 143771 MiB, 194.91 W
2026/09/22 14:09:16.314, 0, 99 %, 5 %, 4943 MiB, 143771 MiB, 195.08 W
2026/09/22 14:09:16.564, 0, 99 %, 5 %, 4943 MiB, 143771 MiB, 195.31 W
2026/09/22 14:09:16.814, 0, 99 %, 5 %, 4943 MiB, 143771 MiB, 195.38 W
2026/09/22 14:09:17.064, 0, 99 %, 5 %, 4943 MiB, 143771 MiB, 196.57 W
2026/09/22 14:09:17.314, 0, 99 %, 5 %, 4943 MiB, 143771 MiB, 198.10 W
2026/09/22 14:09:17.564, 0, 99 %, 5 %, 4943 MiB, 143771 MiB, 198.50 W
2026/09/22 14:09:17.815, 0, 99 %, 5 %, 4943 MiB, 143771 MiB, 197.26 W
2026/09/22 14:09:18.065, 0, 99 %, 5 %, 4943 MiB, 143771 MiB, 197.22 W
2026/09/22 14:09:18.315, 0, 99 %, 5 %, 4943 MiB, 143771 MiB, 196.16 W
2026/09/22 14:09:18.565, 0, 99 %, 5 %, 4943 MiB, 143771 MiB, 195.49 W
2026/09/22 14:09:18.815, 0, 99 %, 5 %, 4943 MiB, 143771 MiB, 187.98 W
2026/09/22 14:09:19.065, 0, 99 %, 5 %, 4943 MiB, 143771 MiB, 188.07 W
2026/09/22 14:09:19.315, 0, 99 %, 5 %, 4943 MiB, 143771 MiB, 187.73 W
2026/09/22 14:09:19.565, 0, 99 %, 5 %, 4943 MiB, 143771 MiB, 187.49 W
2026/09/22 14:09:19.816, 0, 99 %, 5 %, 4943 MiB, 143771 MiB, 194.57 W
2026/09/22 14:09:20.066, 0, 99 %, 5 %, 5643 MiB, 143771 MiB, 194.09 W
2026/09/22 14:09:20.316, 0, 99 %, 5 %, 4943 MiB, 143771 MiB, 194.71 W
2026/09/22 14:09:20.566, 0, 99 %, 5 %, 4943 MiB, 143771 MiB, 196.06 W
2026/09/22 14:09:20.816, 0, 98 %, 5 %, 4943 MiB, 143771 MiB, 196.76 W
2026/09/22 14:09:21.066, 0, 99 %, 5 %, 4943 MiB, 143771 MiB, 198.22 W
2026/09/22 14:09:21.316, 0, 99 %, 5 %, 4943 MiB, 143771 MiB, 197.67 W
2026/09/22 14:09:21.566, 0, 99 %, 5 %, 4943 MiB, 143771 MiB, 197.11 W
2026/09/22 14:09:21.817, 0, 99 %, 5 %, 4943 MiB, 143771 MiB, 196.37 W
2026/09/22 14:09:22.067, 0, 99 %, 5 %, 4943 MiB, 143771 MiB, 195.62 W
2026/09/22 14:09:22.317, 0, 99 %, 5 %, 4943 MiB, 143771 MiB, 195.62 W
2026/09/22 14:09:22.567, 0, 99 %, 5 %, 4943 MiB, 143771 MiB, 194.87 W
2026/09/22 14:09:22.817, 0, 99 %, 5 %, 4943 MiB, 143771 MiB, 194.60 W
2026/09/22 14:09:23.067, 0, 99 %, 5 %, 4943 MiB, 143771 MiB, 195.60 W
2026/09/22 14:09:23.317, 0, 99 %, 5 %, 4943 MiB, 143771 MiB, 196.16 W
2026/09/22 14:09:23.567, 0, 99 %, 5 %, 4943 MiB, 143771 MiB, 196.88 W
2026/09/22 14:09:23.818, 0, 99 %, 5 %, 4943 MiB, 143771 MiB, 195.05 W
2026/09/22 14:09:24.068, 0, 84 %, 4 %, 4943 MiB, 143771 MiB, 189.49 W
2026/09/22 14:09:24.318, 0, 99 %, 5 %, 4943 MiB, 143771 MiB, 188.78 W
2026/09/22 14:09:24.568, 0, 99 %, 5 %, 4943 MiB, 143771 MiB, 189.13 W
2026/09/22 14:09:24.818, 0, 99 %, 5 %, 4943 MiB, 143771 MiB, 190.33 W
2026/09/22 14:09:25.068, 0, 99 %, 5 %, 4943 MiB, 143771 MiB, 195.56 W
2026/09/22 14:09:25.318, 0, 99 %, 5 %, 4943 MiB, 143771 MiB, 195.21 W
2026/09/22 14:09:25.569, 0, 99 %, 5 %, 4943 MiB, 143771 MiB, 195.13 W
2026/09/22 14:09:25.819, 0, 99 %, 5 %, 4943 MiB, 143771 MiB, 196.12 W
2026/09/22 14:09:26.069, 0, 99 %, 5 %, 4943 MiB, 143771 MiB, 196.91 W
2026/09/22 14:09:26.319, 0, 99 %, 5 %, 4943 MiB, 143771 MiB, 197.44 W
2026/09/22 14:09:26.569, 0, 99 %, 5 %, 4943 MiB, 143771 MiB, 197.41 W
2026/09/22 14:09:26.819, 0, 99 %, 5 %, 4943 MiB, 143771 MiB, 196.57 W
2026/09/22 14:09:27.069, 0, 99 %, 5 %, 4943 MiB, 143771 MiB, 195.84 W
2026/09/22 14:09:27.319, 0, 99 %, 5 %, 4943 MiB, 143771 MiB, 194.69 W
2026/09/22 14:09:27.570, 0, 99 %, 5 %, 4943 MiB, 143771 MiB, 194.59 W
2026/09/22 14:09:27.820, 0, 99 %, 5 %, 4943 MiB, 143771 MiB, 195.16 W
2026/09/22 14:09:28.070, 0, 99 %, 5 %, 4943 MiB, 143771 MiB, 195.94 W
2026/09/22 14:09:28.320, 0, 99 %, 5 %, 4943 MiB, 143771 MiB, 196.63 W
2026/09/22 14:09:28.570, 0, 99 %, 5 %, 4943 MiB, 143771 MiB, 197.62 W
2026/09/22 14:09:28.820, 0, 99 %, 5 %, 4943 MiB, 143771 MiB, 197.24 W
2026/09/22 14:09:29.070, 0, 99 %, 5 %, 4943 MiB, 143771 MiB, 188.96 W
2026/09/22 14:09:29.320, 0, 76 %, 3 %, 4943 MiB, 143771 MiB, 188.81 W
2026/09/22 14:09:29.571, 0, 99 %, 5 %, 4943 MiB, 143771 MiB, 188.15 W
2026/09/22 14:09:29.821, 0, 99 %, 5 %, 4943 MiB, 143771 MiB, 188.17 W
2026/09/22 14:09:30.071, 0, 99 %, 5 %, 4943 MiB, 143771 MiB, 195.04 W
2026/09/22 14:09:30.321, 0, 99 %, 5 %, 4943 MiB, 143771 MiB, 195.92 W
2026/09/22 14:09:30.571, 0, 99 %, 5 %, 4943 MiB, 143771 MiB, 196.71 W
2026/09/22 14:09:30.821, 0, 99 %, 5 %, 4943 MiB, 143771 MiB, 197.64 W
2026/09/22 14:09:31.071, 0, 99 %, 5 %, 4943 MiB, 143771 MiB, 197.31 W
2026/09/22 14:09:31.321, 0, 99 %, 5 %, 4943 MiB, 143771 MiB, 196.76 W
2026/09/22 14:09:31.572, 0, 99 %, 5 %, 4943 MiB, 143771 MiB, 195.68 W
2026/09/22 14:09:31.822, 0, 99 %, 5 %, 4943 MiB, 143771 MiB, 195.57 W
2026/09/22 14:09:32.072, 0, 99 %, 5 %, 4943 MiB, 143771 MiB, 195.54 W
2026/09/22 14:09:32.322, 0, 99 %, 5 %, 4943 MiB, 143771 MiB, 196.35 W
2026/09/22 14:09:32.572, 0, 99 %, 5 %, 4943 MiB, 143771 MiB, 197.63 W
2026/09/22 14:09:32.822, 0, 99 %, 5 %, 4943 MiB, 143771 MiB, 197.56 W
2026/09/22 14:09:33.072, 0, 99 %, 5 %, 4943 MiB, 143771 MiB, 197.12 W
2026/09/22 14:09:33.322, 0, 99 %, 5 %, 4943 MiB, 143771 MiB, 196.18 W
2026/09/22 14:09:33.573, 0, 99 %, 5 %, 4943 MiB, 143771 MiB, 195.10 W
2026/09/22 14:09:33.823, 0, 99 %, 5 %, 4943 MiB, 143771 MiB, 195.56 W
2026/09/22 14:09:34.073, 0, 99 %, 5 %, 4943 MiB, 143771 MiB, 188.26 W
2026/09/22 14:09:34.323, 0, 78 %, 3 %, 4943 MiB, 143771 MiB, 189.26 W
2026/09/22 14:09:34.573, 0, 97 %, 5 %, 4943 MiB, 143771 MiB, 189.82 W
2026/09/22 14:09:34.823, 0, 99 %, 5 %, 4943 MiB, 143771 MiB, 189.68 W
2026/09/22 14:09:35.073, 0, 99 %, 5 %, 4943 MiB, 143771 MiB, 196.90 W
2026/09/22 14:09:35.323, 0, 99 %, 5 %, 4943 MiB, 143771 MiB, 196.19 W
2026/09/22 14:09:35.574, 0, 99 %, 5 %, 4943 MiB, 143771 MiB, 195.74 W
2026/09/22 14:09:35.824, 0, 99 %, 5 %, 4943 MiB, 143771 MiB, 195.99 W
2026/09/22 14:09:36.074, 0, 99 %, 5 %, 4943 MiB, 143771 MiB, 196.66 W
2026/09/22 14:09:36.324, 0, 99 %, 5 %, 4943 MiB, 143771 MiB, 196.91 W
2026/09/22 14:09:36.574, 0, 99 %, 5 %, 4943 MiB, 143771 MiB, 197.45 W
2026/09/22 14:09:36.824, 0, 99 %, 5 %, 4943 MiB, 143771 MiB, 196.57 W
2026/09/22 14:09:37.074, 0, 99 %, 5 %, 4943 MiB, 143771 MiB, 195.33 W
2026/09/22 14:09:37.325, 0, 99 %, 5 %, 4943 MiB, 143771 MiB, 194.98 W
2026/09/22 14:09:37.575, 0, 99 %, 5 %, 4943 MiB, 143771 MiB, 195.74 W
2026/09/22 14:09:37.825, 0, 99 %, 5 %, 4943 MiB, 143771 MiB, 196.42 W
2026/09/22 14:09:38.075, 0, 99 %, 5 %, 4943 MiB, 143771 MiB, 196.86 W
2026/09/22 14:09:38.325, 0, 99 %, 5 %, 4943 MiB, 143771 MiB, 197.61 W
2026/09/22 14:09:38.575, 0, 99 %, 5 %, 4943 MiB, 143771 MiB, 197.36 W
2026/09/22 14:09:38.825, 0, 99 %, 5 %, 4943 MiB, 143771 MiB, 195.66 W
2026/09/22 14:09:39.075, 0, 95 %, 5 %, 4943 MiB, 143771 MiB, 195.05 W
2026/09/22 14:09:39.326, 0, 81 %, 3 %, 4943 MiB, 143771 MiB, 188.71 W
2026/09/22 14:09:39.576, 0, 99 %, 5 %, 4943 MiB, 143771 MiB, 189.27 W
2026/09/22 14:09:39.826, 0, 99 %, 5 %, 4943 MiB, 143771 MiB, 190.31 W
2026/09/22 14:09:40.076, 0, 99 %, 5 %, 4943 MiB, 143771 MiB, 191.62 W
2026/09/22 14:09:40.326, 0, 99 %, 5 %, 4943 MiB, 143771 MiB, 196.90 W
2026/09/22 14:09:40.576, 0, 99 %, 5 %, 4943 MiB, 143771 MiB, 195.93 W
2026/09/22 14:09:40.826, 0, 99 %, 5 %, 4943 MiB, 143771 MiB, 194.92 W
2026/09/22 14:09:41.076, 0, 99 %, 5 %, 4943 MiB, 143771 MiB, 195.10 W
2026/09/22 14:09:41.327, 0, 99 %, 5 %, 4943 MiB, 143771 MiB, 195.80 W
2026/09/22 14:09:41.577, 0, 99 %, 5 %, 4943 MiB, 143771 MiB, 196.34 W
2026/09/22 14:09:41.827, 0, 99 %, 5 %, 4943 MiB, 143771 MiB, 197.16 W
2026/09/22 14:09:42.077, 0, 99 %, 5 %, 4943 MiB, 143771 MiB, 196.91 W
2026/09/22 14:09:42.327, 0, 99 %, 5 %, 4943 MiB, 143771 MiB, 195.75 W
2026/09/22 14:09:42.577, 0, 99 %, 5 %, 4943 MiB, 143771 MiB, 195.38 W
2026/09/22 14:09:42.827, 0, 99 %, 5 %, 4943 MiB, 143771 MiB, 195.40 W
2026/09/22 14:09:43.078, 0, 99 %, 5 %, 4943 MiB, 143771 MiB, 196.41 W
2026/09/22 14:09:43.328, 0, 99 %, 5 %, 4943 MiB, 143771 MiB, 196.99 W
2026/09/22 14:09:43.578, 0, 99 %, 5 %, 4943 MiB, 143771 MiB, 197.37 W
2026/09/22 14:09:43.828, 0, 99 %, 5 %, 4943 MiB, 143771 MiB, 196.46 W
2026/09/22 14:09:44.078, 0, 99 %, 5 %, 4943 MiB, 143771 MiB, 195.57 W
2026/09/22 14:09:44.328, 0, 76 %, 3 %, 4943 MiB, 143771 MiB, 188.77 W
2026/09/22 14:09:44.578, 0, 99 %, 5 %, 4943 MiB, 143771 MiB, 188.96 W
2026/09/22 14:09:44.828, 0, 99 %, 5 %, 4943 MiB, 143771 MiB, 190.11 W
2026/09/22 14:09:45.079, 0, 99 %, 5 %, 4943 MiB, 143771 MiB, 190.75 W
2026/09/22 14:09:45.329, 0, 99 %, 5 %, 4943 MiB, 143771 MiB, 197.75 W
2026/09/22 14:09:45.579, 0, 99 %, 5 %, 4943 MiB, 143771 MiB, 196.64 W
2026/09/22 14:09:45.829, 0, 99 %, 5 %, 4943 MiB, 143771 MiB, 195.94 W
2026/09/22 14:09:46.079, 0, 99 %, 5 %, 4943 MiB, 143771 MiB, 195.94 W
2026/09/22 14:09:46.329, 0, 99 %, 5 %, 4943 MiB, 143771 MiB, 196.77 W
2026/09/22 14:09:46.579, 0, 99 %, 5 %, 4943 MiB, 143771 MiB, 197.56 W
2026/09/22 14:09:46.829, 0, 99 %, 5 %, 4943 MiB, 143771 MiB, 197.80 W
2026/09/22 14:09:47.080, 0, 99 %, 5 %, 4943 MiB, 143771 MiB, 196.76 W
2026/09/22 14:09:47.330, 0, 99 %, 5 %, 4943 MiB, 143771 MiB, 195.89 W
2026/09/22 14:09:47.580, 0, 99 %, 5 %, 4943 MiB, 143771 MiB, 196.02 W
2026/09/22 14:09:47.830, 0, 99 %, 5 %, 4943 MiB, 143771 MiB, 196.49 W
2026/09/22 14:09:48.080, 0, 99 %, 5 %, 4943 MiB, 143771 MiB, 196.92 W
2026/09/22 14:09:48.330, 0, 99 %, 5 %, 4943 MiB, 143771 MiB, 196.85 W
2026/09/22 14:09:48.580, 0, 99 %, 5 %, 4943 MiB, 143771 MiB, 196.06 W
2026/09/22 14:09:48.830, 0, 99 %, 5 %, 4943 MiB, 143771 MiB, 194.97 W
2026/09/22 14:09:49.081, 0, 99 %, 5 %, 4943 MiB, 143771 MiB, 195.82 W
2026/09/22 14:09:49.331, 0, 86 %, 4 %, 4943 MiB, 143771 MiB, 188.88 W
2026/09/22 14:09:49.581, 0, 90 %, 4 %, 4943 MiB, 143771 MiB, 189.62 W
2026/09/22 14:09:49.831, 0, 99 %, 5 %, 4943 MiB, 143771 MiB, 189.84 W
