timestamp, index, utilization.gpu [%], utilization.memory [%], memory.used [MiB], power.draw [W]
2026/09/23 09:46:44.708, 0, 94 %, 24 %, 5033 MiB, 77.25 W
2026/09/23 09:46:44.709, 1, 67 %, 7 %, 4205 MiB, 73.28 W
2026/09/23 09:46:44.710, 2, 73 %, 8 %, 5035 MiB, 75.41 W
2026/09/23 09:46:44.712, 3, 75 %, 18 %, 4203 MiB, 73.37 W
2026/09/23 09:46:45.714, 0, 99 %, 27 %, 5033 MiB, 126.80 W
2026/09/23 09:46:45.716, 1, 78 %, 20 %, 4205 MiB, 97.73 W
2026/09/23 09:46:45.717, 2, 97 %, 27 %, 5035 MiB, 125.60 W
2026/09/23 09:46:45.718, 3, 75 %, 19 %, 4203 MiB, 95.02 W
2026/09/23 09:46:46.720, 0, 98 %, 27 %, 5259 MiB, 126.24 W
2026/09/23 09:46:46.721, 1, 82 %, 20 %, 4659 MiB, 108.14 W
2026/09/23 09:46:46.722, 2, 99 %, 27 %, 5491 MiB, 121.57 W
2026/09/23 09:46:46.724, 3, 76 %, 19 %, 4429 MiB, 111.26 W
2026/09/23 09:46:47.726, 0, 99 %, 27 %, 5033 MiB, 121.40 W
2026/09/23 09:46:47.727, 1, 88 %, 20 %, 4205 MiB, 111.59 W
2026/09/23 09:46:47.728, 2, 100 %, 23 %, 5035 MiB, 121.16 W
2026/09/23 09:46:47.729, 3, 77 %, 19 %, 4203 MiB, 115.61 W
2026/09/23 09:46:48.731, 0, 98 %, 27 %, 5033 MiB, 115.35 W
2026/09/23 09:46:48.732, 1, 77 %, 19 %, 4205 MiB, 82.43 W
2026/09/23 09:46:48.734, 2, 98 %, 27 %, 5035 MiB, 106.85 W
2026/09/23 09:46:48.735, 3, 78 %, 17 %, 4203 MiB, 81.14 W
2026/09/23 09:46:49.737, 0, 98 %, 27 %, 5487 MiB, 126.24 W
2026/09/23 09:46:49.738, 1, 82 %, 20 %, 4205 MiB, 109.73 W
2026/09/23 09:46:49.739, 2, 98 %, 28 %, 5263 MiB, 118.26 W
2026/09/23 09:46:49.740, 3, 78 %, 19 %, 4203 MiB, 104.56 W
2026/09/23 09:46:50.742, 0, 99 %, 27 %, 5033 MiB, 121.89 W
2026/09/23 09:46:50.744, 1, 89 %, 21 %, 4205 MiB, 112.96 W
2026/09/23 09:46:50.745, 2, 99 %, 24 %, 5035 MiB, 121.08 W
2026/09/23 09:46:50.746, 3, 76 %, 19 %, 4203 MiB, 117.54 W
2026/09/23 09:46:51.748, 0, 99 %, 23 %, 5033 MiB, 127.60 W
2026/09/23 09:46:51.750, 1, 79 %, 17 %, 4205 MiB, 122.53 W
2026/09/23 09:46:51.751, 2, 98 %, 25 %, 5035 MiB, 125.35 W
2026/09/23 09:46:51.752, 3, 80 %, 20 %, 4203 MiB, 125.19 W
2026/09/23 09:46:52.754, 0, 98 %, 26 %, 5033 MiB, 127.69 W
2026/09/23 09:46:52.755, 1, 79 %, 20 %, 4205 MiB, 103.46 W
2026/09/23 09:46:52.756, 2, 98 %, 27 %, 5035 MiB, 126.00 W
2026/09/23 09:46:52.757, 3, 88 %, 21 %, 4203 MiB, 98.34 W
2026/09/23 09:46:53.759, 0, 99 %, 24 %, 5033 MiB, 124.30 W
2026/09/23 09:46:53.760, 1, 76 %, 19 %, 4659 MiB, 108.07 W
